Year,Day,Month,AverageTemperature,AverageTemperatureUncertainty,Country
2002,1,4,25.179,0.245,Papua New Guinea
2002,1,5,25.058,0.269,Papua New Guinea
2002,1,6,24.762,0.111,Papua New Guinea
2002,1,7,24.209,0.376,Papua New Guinea
2002,1,8,24.443,0.193,Papua New Guinea
2002,1,9,24.492,0.262,Papua New Guinea
2002,1,10,24.814,0.44,Papua New Guinea
2002,1,11,25.66,0.261,Papua New Guinea
2002,1,12,25.774,0.291,Papua New Guinea
2003,1,1,25.141,0.244,Papua New Guinea
2003,1,2,25.42,0.43,Papua New Guinea
2003,1,3,25.29,0.214,Papua New Guinea
2003,1,4,25.192,0.271,Papua New Guinea
2003,1,5,25.146,0.274,Papua New Guinea
2003,1,6,24.637,0.465,Papua New Guinea
2003,1,7,24.532,0.438,Papua New Guinea
2003,1,8,24.351,0.302,Papua New Guinea
2003,1,9,24.66,0.306,Papua New Guinea
2003,1,10,25.286,0.215,Papua New Guinea
2003,1,11,25.595,0.339,Papua New Guinea
2003,1,12,25.552,0.264,Papua New Guinea
2004,1,1,25.553,0.347,Papua New Guinea
2004,1,2,25.104,0.334,Papua New Guinea
2004,1,3,25.423,0.281,Papua New Guinea
2004,1,4,25.172,0.325,Papua New Guinea
2004,1,5,25.249,0.5,Papua New Guinea
2004,1,6,24.147,0.533,Papua New Guinea
2004,1,7,23.87,0.332,Papua New Guinea
2004,1,8,23.979,0.433,Papua New Guinea
2004,1,9,24.695,0.467,Papua New Guinea
2004,1,10,24.769,0.448,Papua New Guinea
2004,1,11,25.431,0.323,Papua New Guinea
2004,1,12,25.515,0.211,Papua New Guinea
2005,1,1,25.189,0.479,Papua New Guinea
2005,1,2,25.713,0.246,Papua New Guinea
2005,1,3,25.445,0.227,Papua New Guinea
2005,1,4,24.933,0.293,Papua New Guinea
2005,1,5,24.897,0.297,Papua New Guinea
2005,1,6,24.866,0.365,Papua New Guinea
2005,1,7,24.388,0.337,Papua New Guinea
2005,1,8,24.192,0.264,Papua New Guinea
2005,1,9,24.506,0.307,Papua New Guinea
2005,1,10,25.387,0.329,Papua New Guinea
2005,1,11,25.506,0.277,Papua New Guinea
2005,1,12,25.383,0.347,Papua New Guinea
2006,1,1,25.089,0.286,Papua New Guinea
2006,1,2,25.242,0.228,Papua New Guinea
2006,1,3,25.063,0.277,Papua New Guinea
2006,1,4,24.916,0.484,Papua New Guinea
2006,1,5,24.955,0.355,Papua New Guinea
2006,1,6,24.64,0.378,Papua New Guinea
2006,1,7,24.01,0.329,Papua New Guinea
2006,1,8,23.832,0.279,Papua New Guinea
2006,1,9,23.967,0.632,Papua New Guinea
2006,1,10,24.473,0.307,Papua New Guinea
2006,1,11,25.113,0.259,Papua New Guinea
2006,1,12,25.568,0.342,Papua New Guinea
2007,1,1,25.26,0.335,Papua New Guinea
2007,1,2,25.28,0.337,Papua New Guinea
2007,1,3,25.092,0.378,Papua New Guinea
2007,1,4,24.906,0.163,Papua New Guinea
2007,1,5,25.156,0.154,Papua New Guinea
2007,1,6,25.135,0.504,Papua New Guinea
2007,1,7,23.834,0.307,Papua New Guinea
2007,1,8,24.015,0.472,Papua New Guinea
2007,1,9,24.32,0.499,Papua New Guinea
2007,1,10,25.127,0.466,Papua New Guinea
2007,1,11,25,0.571,Papua New Guinea
2007,1,12,25.467,0.344,Papua New Guinea
2008,1,1,24.958,0.212,Papua New Guinea
2008,1,2,25.302,0.476,Papua New Guinea
2008,1,3,25.268,0.309,Papua New Guinea
2008,1,4,24.493,0.226,Papua New Guinea
2008,1,5,24.331,0.156,Papua New Guinea
2008,1,6,24.215,0.41,Papua New Guinea
2008,1,7,23.974,0.215,Papua New Guinea
2008,1,8,24.21,0.411,Papua New Guinea
2008,1,9,24.65,0.618,Papua New Guinea
2008,1,10,25.083,0.41,Papua New Guinea
2008,1,11,25.525,0.233,Papua New Guinea
2008,1,12,25.302,0.269,Papua New Guinea
2009,1,1,25.445,0.391,Papua New Guinea
2009,1,2,24.602,0.438,Papua New Guinea
2009,1,3,24.461,0.556,Papua New Guinea
2009,1,4,25.155,0.299,Papua New Guinea
2009,1,5,24.798,0.271,Papua New Guinea
2009,1,6,24.382,0.415,Papua New Guinea
2009,1,7,23.863,0.663,Papua New Guinea
2009,1,8,24.418,0.423,Papua New Guinea
2009,1,9,24.775,0.302,Papua New Guinea
2009,1,10,24.708,0.434,Papua New Guinea
2009,1,11,25.499,0.291,Papua New Guinea
2009,1,12,25.292,0.494,Papua New Guinea
2010,1,1,24.685,0.402,Papua New Guinea
2010,1,2,25.67,0.293,Papua New Guinea
2010,1,3,25.279,0.279,Papua New Guinea
2010,1,4,25.199,0.167,Papua New Guinea
2010,1,5,25.505,0.254,Papua New Guinea
2010,1,6,25.598,0.388,Papua New Guinea
2010,1,7,25.021,0.414,Papua New Guinea
2010,1,8,25.207,0.338,Papua New Guinea
2010,1,9,25.548,0.244,Papua New Guinea
2010,1,10,25.548,0.237,Papua New Guinea
2010,1,11,25.604,0.16,Papua New Guinea
2010,1,12,25.24,0.309,Papua New Guinea
2011,1,1,25.226,0.343,Papua New Guinea
2011,1,2,25.16,0.254,Papua New Guinea
2011,1,3,25.234,0.155,Papua New Guinea
2011,1,4,24.878,0.34,Papua New Guinea
2011,1,5,24.923,0.407,Papua New Guinea
2011,1,6,24.093,0.401,Papua New Guinea
2011,1,7,23.758,0.319,Papua New Guinea
2011,1,8,23.829,0.21,Papua New Guinea
2011,1,9,24.56,0.297,Papua New Guinea
2011,1,10,25.156,0.387,Papua New Guinea
2011,1,11,25.697,0.345,Papua New Guinea
2011,1,12,25.444,0.654,Papua New Guinea
2012,1,1,25.096,0.552,Papua New Guinea
2012,1,2,25.368,0.548,Papua New Guinea
2012,1,3,25.133,0.31,Papua New Guinea
2012,1,4,24.83,0.439,Papua New Guinea
2012,1,5,24.696,0.318,Papua New Guinea
2012,1,6,23.972,0.416,Papua New Guinea
2012,1,7,24.133,0.448,Papua New Guinea
2012,1,8,24.138,0.483,Papua New Guinea
2012,1,9,24.723,0.603,Papua New Guinea
2012,1,10,25.058,0.447,Papua New Guinea
2012,1,11,25.241,0.5,Papua New Guinea
2012,1,12,25.735,0.336,Papua New Guinea
2013,1,1,25.465,0.307,Papua New Guinea
2013,1,2,25.774,0.397,Papua New Guinea
2013,1,3,24.882,0.39,Papua New Guinea
2013,1,4,25.404,0.453,Papua New Guinea
2013,1,5,25.402,0.348,Papua New Guinea
2013,1,6,25.1,0.997,Papua New Guinea
2013,1,7,24.389,0.469,Papua New Guinea
2013,1,8,24.137,0.428,Papua New Guinea
1995,1,1,27.562,0.435,Paraguay
1995,1,2,26.606,0.299,Paraguay
1995,1,3,26.2,0.249,Paraguay
1995,1,4,22.393,0.449,Paraguay
1995,1,5,19.348,0.309,Paraguay
1995,1,6,20.325,0.316,Paraguay
1995,1,7,20.845,0.358,Paraguay
1995,1,8,21.304,0.201,Paraguay
1995,1,9,23.612,0.185,Paraguay
1995,1,10,24.428,0.15,Paraguay
1995,1,11,27.336,0.317,Paraguay
1995,1,12,27.606,0.321,Paraguay
1996,1,1,27.863,0.389,Paraguay
1996,1,2,26.959,0.213,Paraguay
1996,1,3,25.998,0.231,Paraguay
1996,1,4,23.975,0.283,Paraguay
1996,1,5,21.12,0.225,Paraguay
1996,1,6,16.317,0.304,Paraguay
1996,1,7,17.28,0.338,Paraguay
1996,1,8,22.304,0.27,Paraguay
1996,1,9,21.357,0.194,Paraguay
1996,1,10,24.568,0.359,Paraguay
1996,1,11,26.099,0.199,Paraguay
1996,1,12,27.138,0.362,Paraguay
1997,1,1,27.901,0.173,Paraguay
1997,1,2,26.893,0.256,Paraguay
1997,1,3,25.709,0.345,Paraguay
1997,1,4,23.117,0.178,Paraguay
1997,1,5,21.143,0.223,Paraguay
1997,1,6,19.212,0.282,Paraguay
1997,1,7,21.232,0.251,Paraguay
1997,1,8,21.156,0.211,Paraguay
1997,1,9,24.941,0.255,Paraguay
1997,1,10,26.103,0.263,Paraguay
1997,1,11,27.309,0.358,Paraguay
1997,1,12,28.173,0.263,Paraguay
1998,1,1,28.827,0.207,Paraguay
1998,1,2,26.837,0.22,Paraguay
1998,1,3,25.501,0.256,Paraguay
1998,1,4,23.27,0.199,Paraguay
1998,1,5,19.572,0.248,Paraguay
1998,1,6,18.585,0.247,Paraguay
1998,1,7,20.548,0.329,Paraguay
1998,1,8,19.435,0.334,Paraguay
1998,1,9,21.149,0.227,Paraguay
1998,1,10,24.605,0.199,Paraguay
1998,1,11,25.962,0.233,Paraguay
1998,1,12,26.716,0.206,Paraguay
1999,1,1,27.404,0.155,Paraguay
1999,1,2,27.973,0.395,Paraguay
1999,1,3,26.947,0.239,Paraguay
1999,1,4,22.464,0.357,Paraguay
1999,1,5,19.593,0.317,Paraguay
1999,1,6,18.469,0.358,Paraguay
1999,1,7,17.679,0.378,Paraguay
1999,1,8,20.599,0.248,Paraguay
1999,1,9,25.389,0.236,Paraguay
1999,1,10,25.307,0.379,Paraguay
1999,1,11,25.219,0.375,Paraguay
1999,1,12,27.328,0.173,Paraguay
2000,1,1,28.774,0.206,Paraguay
2000,1,2,27.648,0.189,Paraguay
2000,1,3,26.105,0.228,Paraguay
2000,1,4,24.411,0.292,Paraguay
2000,1,5,19.881,0.195,Paraguay
2000,1,6,19.844,0.235,Paraguay
2000,1,7,15.119,0.331,Paraguay
2000,1,8,21.208,0.223,Paraguay
2000,1,9,22.086,0.195,Paraguay
2000,1,10,26.149,0.281,Paraguay
2000,1,11,25.36,0.204,Paraguay
2000,1,12,26.928,0.183,Paraguay
2001,1,1,28.083,0.186,Paraguay
2001,1,2,27.485,0.235,Paraguay
2001,1,3,26.687,0.266,Paraguay
2001,1,4,24.551,0.236,Paraguay
2001,1,5,19.128,0.299,Paraguay
2001,1,6,18.662,0.279,Paraguay
2001,1,7,20.776,0.252,Paraguay
2001,1,8,23.883,0.426,Paraguay
2001,1,9,23.488,0.426,Paraguay
2001,1,10,25.634,0.325,Paraguay
2001,1,11,26.407,0.265,Paraguay
2001,1,12,26.675,0.208,Paraguay
2002,1,1,27.952,0.371,Paraguay
2002,1,2,26.586,0.324,Paraguay
2002,1,3,28.374,0.235,Paraguay
2002,1,4,25.065,0.364,Paraguay
2002,1,5,22.725,0.349,Paraguay
2002,1,6,18.671,0.33,Paraguay
2002,1,7,18.091,0.459,Paraguay
2002,1,8,23.024,0.276,Paraguay
2002,1,9,23.347,0.444,Paraguay
2002,1,10,27.617,0.38,Paraguay
2002,1,11,27.292,0.423,Paraguay
2002,1,12,28.364,0.403,Paraguay
2003,1,1,28.189,0.217,Paraguay
2003,1,2,27.36,0.408,Paraguay
2003,1,3,26.684,0.463,Paraguay
2003,1,4,23.314,0.297,Paraguay
2003,1,5,21.414,0.418,Paraguay
2003,1,6,22.411,0.795,Paraguay
2003,1,7,19.453,0.51,Paraguay
2003,1,8,19.5,0.872,Paraguay
2003,1,9,23.117,0.191,Paraguay
2003,1,10,25.903,0.291,Paraguay
2003,1,11,27.018,0.502,Paraguay
2003,1,12,26.803,0.281,Paraguay
2004,1,1,28.763,0.283,Paraguay
2004,1,2,27.031,0.163,Paraguay
2004,1,3,26.674,0.229,Paraguay
2004,1,4,25.458,0.403,Paraguay
2004,1,5,17.135,0.259,Paraguay
2004,1,6,19.555,0.329,Paraguay
2004,1,7,18.695,0.315,Paraguay
2004,1,8,20.441,0.377,Paraguay
2004,1,9,23.907,0.166,Paraguay
2004,1,10,25.271,0.23,Paraguay
2004,1,11,25.473,0.18,Paraguay
2004,1,12,27.251,0.308,Paraguay
2005,1,1,27.614,0.271,Paraguay
2005,1,2,27.6,0.267,Paraguay
2005,1,3,27.064,0.214,Paraguay
2005,1,4,23.461,0.246,Paraguay
2005,1,5,21.976,0.402,Paraguay
2005,1,6,20.985,0.509,Paraguay
2005,1,7,18.438,0.247,Paraguay
2005,1,8,22.324,0.343,Paraguay
2005,1,9,19.424,0.277,Paraguay
2005,1,10,23.8,0.417,Paraguay
2005,1,11,26.258,0.305,Paraguay
2005,1,12,26.897,0.337,Paraguay
2006,1,1,28.147,0.236,Paraguay
2006,1,2,27.631,0.285,Paraguay
2006,1,3,27.012,0.264,Paraguay
2006,1,4,23.93,0.39,Paraguay
2006,1,5,18.766,0.519,Paraguay
2006,1,6,20.676,0.632,Paraguay
2006,1,7,21.771,0.352,Paraguay
2006,1,8,21.291,0.316,Paraguay
2006,1,9,22.727,0.295,Paraguay
2006,1,10,26.057,0.161,Paraguay
2006,1,11,26.232,0.165,Paraguay
2006,1,12,28.279,0.287,Paraguay
2007,1,1,27.893,0.184,Paraguay
2007,1,2,27.786,0.332,Paraguay
2007,1,3,27.15,0.263,Paraguay
2007,1,4,24.739,0.224,Paraguay
2007,1,5,18.379,0.34,Paraguay
2007,1,6,19.438,0.28,Paraguay
2007,1,7,16.791,0.275,Paraguay
2007,1,8,18.458,0.264,Paraguay
2007,1,9,25.184,0.405,Paraguay
2007,1,10,25.855,1.253,Paraguay
2007,1,11,25.885,0.516,Paraguay
2007,1,12,27.162,0.27,Paraguay
2008,1,1,27.489,0.239,Paraguay
2008,1,2,26.588,0.187,Paraguay
2008,1,3,26.052,0.205,Paraguay
2008,1,4,22.839,0.256,Paraguay
2008,1,5,19.903,0.263,Paraguay
2008,1,6,16.898,0.257,Paraguay
2008,1,7,22.152,0.217,Paraguay
2008,1,8,21.602,0.253,Paraguay
2008,1,9,21.631,0.271,Paraguay
2008,1,10,25.547,0.274,Paraguay
2008,1,11,27.051,0.161,Paraguay
2008,1,12,28.068,0.324,Paraguay
2009,1,1,26.933,0.311,Paraguay
2009,1,2,27.567,0.225,Paraguay
2009,1,3,27.505,0.242,Paraguay
2009,1,4,25.51,0.307,Paraguay
2009,1,5,22.097,0.251,Paraguay
2009,1,6,17.291,0.322,Paraguay
2009,1,7,17.381,0.28,Paraguay
2009,1,8,21.022,0.349,Paraguay
2009,1,9,22.144,0.302,Paraguay
2009,1,10,25.67,0.284,Paraguay
2009,1,11,29.499,0.549,Paraguay
2009,1,12,27.644,0.369,Paraguay
2010,1,1,28.088,0.313,Paraguay
2010,1,2,28.601,0.199,Paraguay
2010,1,3,27.305,0.29,Paraguay
2010,1,4,23.388,0.324,Paraguay
2010,1,5,18.579,0.318,Paraguay
2010,1,6,19.687,0.38,Paraguay
2010,1,7,17.988,0.367,Paraguay
2010,1,8,19.875,0.392,Paraguay
2010,1,9,22.753,0.281,Paraguay
2010,1,10,23.888,0.322,Paraguay
2010,1,11,25.198,0.231,Paraguay
2010,1,12,28.035,0.355,Paraguay
2011,1,1,28.032,0.369,Paraguay
2011,1,2,27.165,0.348,Paraguay
2011,1,3,25.935,0.201,Paraguay
2011,1,4,24.061,0.23,Paraguay
2011,1,5,20.482,0.302,Paraguay
2011,1,6,18.989,0.225,Paraguay
2011,1,7,19.061,0.369,Paraguay
2011,1,8,20.72,0.396,Paraguay
2011,1,9,23.675,0.424,Paraguay
2011,1,10,25.528,0.279,Paraguay
2011,1,11,26.937,0.491,Paraguay
2011,1,12,27.313,0.558,Paraguay
2012,1,1,28.314,0.455,Paraguay
2012,1,2,28.153,0.328,Paraguay
2012,1,3,26.146,0.339,Paraguay
2012,1,4,23.496,0.236,Paraguay
2012,1,5,21.328,0.272,Paraguay
2012,1,6,18.831,0.293,Paraguay
2012,1,7,17.144,0.358,Paraguay
2012,1,8,22.281,0.277,Paraguay
2012,1,9,24.907,0.244,Paraguay
2012,1,10,27.084,0.343,Paraguay
2012,1,11,27.22,0.365,Paraguay
2012,1,12,28.685,0.249,Paraguay
2013,1,1,28.334,0.306,Paraguay
2013,1,2,27.526,0.506,Paraguay
2013,1,3,25.662,0.325,Paraguay
2013,1,4,23.426,0.4,Paraguay
2013,1,5,21.011,0.258,Paraguay
2013,1,6,19.342,0.355,Paraguay
2013,1,7,18.803,0.392,Paraguay
2013,1,8,18.438,0.406,Paraguay
1995,1,1,21.627,0.228,Peru
1995,1,2,21.467,0.37,Peru
1995,1,3,21.003,0.144,Peru
1995,1,4,20.925,0.281,Peru
1995,1,5,20.085,0.291,Peru
1995,1,6,19.77,0.188,Peru
1995,1,7,19.785,0.338,Peru
1995,1,8,20.3,0.364,Peru
1995,1,9,20.61,0.231,Peru
1995,1,10,20.862,0.28,Peru
1995,1,11,21.126,0.272,Peru
1995,1,12,20.672,0.194,Peru
1996,1,1,20.249,0.262,Peru
1996,1,2,20.691,0.158,Peru
1996,1,3,20.815,0.319,Peru
1996,1,4,20.336,0.253,Peru
1996,1,5,20.066,0.258,Peru
1996,1,6,18.827,0.403,Peru
1996,1,7,18.768,0.249,Peru
1996,1,8,19.588,0.266,Peru
1996,1,9,20.263,0.342,Peru
1996,1,10,20.447,0.244,Peru
1996,1,11,20.798,0.251,Peru
1996,1,12,20.532,0.201,Peru
1997,1,1,20.73,0.223,Peru
1997,1,2,20.559,0.122,Peru
1997,1,3,21.012,0.206,Peru
1997,1,4,20.748,0.29,Peru
1997,1,5,20.508,0.415,Peru
1997,1,6,20.374,0.492,Peru
1997,1,7,20.391,0.489,Peru
1997,1,8,20.164,0.442,Peru
1997,1,9,21.417,0.476,Peru
1997,1,10,21.638,0.281,Peru
1997,1,11,21.641,0.467,Peru
1997,1,12,22.057,0.35,Peru
1998,1,1,22.407,0.407,Peru
1998,1,2,22.715,0.32,Peru
1998,1,3,22.464,0.283,Peru
1998,1,4,22.044,0.229,Peru
1998,1,5,20.931,0.283,Peru
1998,1,6,19.859,0.313,Peru
1998,1,7,19.955,0.29,Peru
1998,1,8,20.537,0.471,Peru
1998,1,9,20.607,0.426,Peru
1998,1,10,20.814,0.22,Peru
1998,1,11,20.825,0.269,Peru
1998,1,12,21.024,0.31,Peru
1999,1,1,20.55,0.282,Peru
1999,1,2,20.766,0.171,Peru
1999,1,3,20.861,0.192,Peru
1999,1,4,20.022,0.181,Peru
1999,1,5,19.522,0.272,Peru
1999,1,6,19.075,0.393,Peru
1999,1,7,18.839,0.347,Peru
1999,1,8,19.386,0.283,Peru
1999,1,9,20.392,0.317,Peru
1999,1,10,20.169,0.427,Peru
1999,1,11,20.61,0.296,Peru
1999,1,12,20.621,0.221,Peru
2000,1,1,20.447,0.365,Peru
2000,1,2,20.627,0.277,Peru
2000,1,3,20.531,0.267,Peru
2000,1,4,20.404,0.466,Peru
2000,1,5,19.938,0.269,Peru
2000,1,6,19.335,0.46,Peru
2000,1,7,18.571,0.576,Peru
2000,1,8,19.975,0.27,Peru
2000,1,9,20.342,0.334,Peru
2000,1,10,20.523,0.415,Peru
2000,1,11,21.208,0.394,Peru
2000,1,12,20.882,0.232,Peru
2001,1,1,20.339,0.343,Peru
2001,1,2,20.962,0.15,Peru
2001,1,3,20.807,0.338,Peru
2001,1,4,20.627,0.295,Peru
2001,1,5,19.784,0.529,Peru
2001,1,6,18.572,0.389,Peru
2001,1,7,19.01,0.241,Peru
2001,1,8,19.783,0.396,Peru
2001,1,9,20.134,0.247,Peru
2001,1,10,20.609,0.28,Peru
2001,1,11,21.164,0.219,Peru
2001,1,12,20.918,0.249,Peru
2002,1,1,21.24,0.315,Peru
2002,1,2,21.087,0.273,Peru
2002,1,3,21.456,0.465,Peru
2002,1,4,20.837,0.329,Peru
2002,1,5,20.597,0.486,Peru
2002,1,6,19.381,0.359,Peru
2002,1,7,18.781,0.601,Peru
2002,1,8,19.885,0.396,Peru
2002,1,9,20.488,0.133,Peru
2002,1,10,20.752,0.343,Peru
2002,1,11,20.847,0.238,Peru
2002,1,12,21.081,0.123,Peru
2003,1,1,21.394,0.239,Peru
2003,1,2,21.293,0.329,Peru
2003,1,3,21.222,0.228,Peru
2003,1,4,20.447,0.513,Peru
2003,1,5,20.005,0.48,Peru
2003,1,6,19.381,0.21,Peru
2003,1,7,19.168,0.231,Peru
2003,1,8,19.516,0.507,Peru
2003,1,9,20.035,0.326,Peru
2003,1,10,21.001,0.383,Peru
2003,1,11,21.261,0.225,Peru
2003,1,12,21.104,0.246,Peru
2004,1,1,21.32,0.297,Peru
2004,1,2,21.303,0.329,Peru
2004,1,3,21.377,0.255,Peru
2004,1,4,20.984,0.504,Peru
2004,1,5,19.435,0.513,Peru
2004,1,6,18.834,0.486,Peru
2004,1,7,18.842,0.295,Peru
2004,1,8,19.523,0.505,Peru
2004,1,9,20.294,0.366,Peru
2004,1,10,21.05,0.185,Peru
2004,1,11,21.079,0.224,Peru
2004,1,12,21.276,0.317,Peru
2005,1,1,21.549,0.285,Peru
2005,1,2,21.237,0.428,Peru
2005,1,3,21.259,0.265,Peru
2005,1,4,20.772,0.408,Peru
2005,1,5,20.462,0.537,Peru
2005,1,6,19.567,0.426,Peru
2005,1,7,19.092,0.422,Peru
2005,1,8,20.098,0.317,Peru
2005,1,9,20.165,0.44,Peru
2005,1,10,20.192,0.396,Peru
2005,1,11,20.468,0.501,Peru
2005,1,12,20.546,0.622,Peru
2006,1,1,20.973,0.226,Peru
2006,1,2,20.915,0.329,Peru
2006,1,3,21.408,0.375,Peru
2006,1,4,20.504,0.263,Peru
2006,1,5,19.704,0.545,Peru
2006,1,6,19.573,0.449,Peru
2006,1,7,19.776,0.559,Peru
2006,1,8,20.097,0.608,Peru
2006,1,9,20.644,0.319,Peru
2006,1,10,20.772,0.272,Peru
2006,1,11,21.082,0.224,Peru
2006,1,12,21.044,0.247,Peru
2007,1,1,21.487,0.421,Peru
2007,1,2,21.567,0.205,Peru
2007,1,3,20.808,0.359,Peru
2007,1,4,20.48,0.293,Peru
2007,1,5,19.528,0.381,Peru
2007,1,6,19.012,0.499,Peru
2007,1,7,18.883,0.416,Peru
2007,1,8,19.684,0.266,Peru
2007,1,9,19.967,0.3,Peru
2007,1,10,20.081,0.387,Peru
2007,1,11,20.472,0.478,Peru
2007,1,12,20.331,0.514,Peru
2008,1,1,20.503,0.363,Peru
2008,1,2,20.573,0.321,Peru
2008,1,3,20.653,0.259,Peru
2008,1,4,20.242,0.349,Peru
2008,1,5,19.31,0.533,Peru
2008,1,6,18.801,0.61,Peru
2008,1,7,19.471,0.373,Peru
2008,1,8,20.415,0.308,Peru
2008,1,9,20.421,0.393,Peru
2008,1,10,20.495,0.152,Peru
2008,1,11,21.034,0.206,Peru
2008,1,12,20.799,0.221,Peru
2009,1,1,20.488,0.518,Peru
2009,1,2,20.586,0.643,Peru
2009,1,3,20.828,0.393,Peru
2009,1,4,20.589,0.338,Peru
2009,1,5,20.184,0.225,Peru
2009,1,6,19.358,0.387,Peru
2009,1,7,19.518,0.452,Peru
2009,1,8,20.201,0.461,Peru
2009,1,9,20.88,0.432,Peru
2009,1,10,20.982,0.37,Peru
2009,1,11,21.456,0.304,Peru
2009,1,12,21.207,0.3,Peru
2010,1,1,21.435,0.63,Peru
2010,1,2,21.631,0.657,Peru
2010,1,3,21.597,0.409,Peru
2010,1,4,21.372,0.273,Peru
2010,1,5,20.551,0.233,Peru
2010,1,6,19.763,0.42,Peru
2010,1,7,18.889,0.818,Peru
2010,1,8,19.771,0.633,Peru
2010,1,9,20.505,0.499,Peru
2010,1,10,20.457,0.318,Peru
2010,1,11,20.623,0.356,Peru
2010,1,12,20.42,0.345,Peru
2011,1,1,20.623,0.618,Peru
2011,1,2,20.36,0.369,Peru
2011,1,3,20.211,0.146,Peru
2011,1,4,20.366,0.268,Peru
2011,1,5,20.149,0.257,Peru
2011,1,6,19.984,0.337,Peru
2011,1,7,19.565,0.605,Peru
2011,1,8,20.017,0.354,Peru
2011,1,9,20.288,0.479,Peru
2011,1,10,20.317,0.236,Peru
2011,1,11,21.089,0.234,Peru
2011,1,12,20.44,0.314,Peru
2012,1,1,20.607,0.444,Peru
2012,1,2,20.234,0.29,Peru
2012,1,3,20.707,0.139,Peru
2012,1,4,20.63,0.303,Peru
2012,1,5,20.375,0.309,Peru
2012,1,6,19.959,0.489,Peru
2012,1,7,19.655,0.529,Peru
2012,1,8,20.131,0.529,Peru
2012,1,9,20.621,0.413,Peru
2012,1,10,20.739,0.307,Peru
2012,1,11,21.247,0.372,Peru
2012,1,12,20.615,0.171,Peru
2013,1,1,20.749,0.415,Peru
2013,1,2,20.679,0.537,Peru
2013,1,3,20.871,0.388,Peru
2013,1,4,20.32,0.34,Peru
2013,1,5,20.172,0.336,Peru
2013,1,6,19.312,0.835,Peru
2013,1,7,18.544,0.685,Peru
2013,1,8,19.163,0.603,Peru
1995,1,1,25.362,0.193,Philippines
1995,1,2,25.698,0.179,Philippines
1995,1,3,26.559,0.286,Philippines
1995,1,4,27.649,0.247,Philippines
1995,1,5,28.15,0.204,Philippines
1995,1,6,28.054,0.15,Philippines
1995,1,7,27.061,0.319,Philippines
1995,1,8,27.218,0.21,Philippines
1995,1,9,26.967,0.211,Philippines
1995,1,10,26.94,0.118,Philippines
1995,1,11,26.754,0.151,Philippines
1995,1,12,25.505,0.089,Philippines
1996,1,1,25.127,0.121,Philippines
1996,1,2,25.314,0.091,Philippines
1996,1,3,27.264,0.239,Philippines
1996,1,4,27.301,0.141,Philippines
1996,1,5,27.958,0.176,Philippines
1996,1,6,27.685,0.259,Philippines
1996,1,7,27.647,0.231,Philippines
1996,1,8,27.545,0.23,Philippines
1996,1,9,27.463,0.153,Philippines
1996,1,10,27.224,0.255,Philippines
1996,1,11,26.492,0.211,Philippines
1996,1,12,25.635,0.194,Philippines
1997,1,1,24.987,0.154,Philippines
1997,1,2,25.746,0.191,Philippines
1997,1,3,26.249,0.202,Philippines
1997,1,4,27.71,0.146,Philippines
1997,1,5,28.286,0.179,Philippines
1997,1,6,27.846,0.143,Philippines
1997,1,7,27.312,0.25,Philippines
1997,1,8,27.704,0.182,Philippines
1997,1,9,27.227,0.194,Philippines
1997,1,10,27.212,0.203,Philippines
1997,1,11,27.141,0.215,Philippines
1997,1,12,26.296,0.102,Philippines
1998,1,1,26.341,0.13,Philippines
1998,1,2,27.032,0.243,Philippines
1998,1,3,27.735,0.201,Philippines
1998,1,4,28.734,0.301,Philippines
1998,1,5,29.158,0.211,Philippines
1998,1,6,28.681,0.274,Philippines
1998,1,7,28.422,0.192,Philippines
1998,1,8,28.287,0.229,Philippines
1998,1,9,27.843,0.259,Philippines
1998,1,10,27.312,0.128,Philippines
1998,1,11,27.198,0.098,Philippines
1998,1,12,26.61,0.161,Philippines
1999,1,1,26.126,0.145,Philippines
1999,1,2,26.133,0.262,Philippines
1999,1,3,27.149,0.138,Philippines
1999,1,4,27.498,0.234,Philippines
1999,1,5,27.918,0.182,Philippines
1999,1,6,27.303,0.149,Philippines
1999,1,7,27.26,0.287,Philippines
1999,1,8,26.972,0.237,Philippines
1999,1,9,27.126,0.159,Philippines
1999,1,10,27.006,0.182,Philippines
1999,1,11,26.553,0.158,Philippines
1999,1,12,26.065,0.227,Philippines
2000,1,1,25.908,0.186,Philippines
2000,1,2,26.082,0.189,Philippines
2000,1,3,26.885,0.237,Philippines
2000,1,4,27.791,0.143,Philippines
2000,1,5,28.019,0.161,Philippines
2000,1,6,27.559,0.254,Philippines
2000,1,7,27.06,0.184,Philippines
2000,1,8,27.367,0.237,Philippines
2000,1,9,27.347,0.212,Philippines
2000,1,10,26.935,0.193,Philippines
2000,1,11,26.949,0.253,Philippines
2000,1,12,26.215,0.228,Philippines
2001,1,1,25.976,0.141,Philippines
2001,1,2,26.501,0.119,Philippines
2001,1,3,27.021,0.167,Philippines
2001,1,4,28.107,0.168,Philippines
2001,1,5,28.17,0.201,Philippines
2001,1,6,27.589,0.198,Philippines
2001,1,7,27.358,0.145,Philippines
2001,1,8,27.527,0.255,Philippines
2001,1,9,27.558,0.315,Philippines
2001,1,10,27.228,0.114,Philippines
2001,1,11,26.516,0.197,Philippines
2001,1,12,25.7,0.193,Philippines
2002,1,1,25.579,0.286,Philippines
2002,1,2,25.705,0.193,Philippines
