valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.897,1992,0.648,"['Chalino Sanchez', 'Los Amables Del Norte']",0.67,225686,0.614,0,1Sgq6d6lAsvyfWMVRvzQg8,0.000531,2,0.0532,-6.812,1,Martín Félix,31,5/14/92,0.0398,97.541
0.825,1992,1.75E-05,['Doctor Dump'],0.18,225857,0.71,0,21K1CiOLMNWxEI9mkPKrrT,0.000914,0,0.537,-10.704,1,What I Want to Be,38,5/31/92,0.059,77.666
0.939,1992,0.447,['Los Tigres Del Norte'],0.826,167667,0.625,0,2BRpHMBcfVon45CusySqQH,0,7,0.36,-6.906,0,El Sastre,35,1/1/92,0.0325,110.326
0.527,1992,0.0207,['Phish'],0.577,264067,0.897,0,2NFEdsZTsTWZiXwE3zJtOe,3.11E-05,9,0.0503,-8.853,1,Cavern,28,1992,0.089,106.551
0.67,1992,0.0269,['Doctor Dump'],0.371,267429,0.825,0,3GaFcx2aoidc8kVPaQMES0,0.000152,6,0.26,-10.455,0,One Day,38,5/21/92,0.059,159.708
0.906,1992,0.335,['Raphael'],0.732,304853,0.892,0,3xbymP6jIcdN0O2PB420bz,0.0146,1,0.116,-9.469,1,Escándalo,49,1992,0.0517,112.295
0.338,1992,0.268,['Morrissey'],0.302,305440,0.42,0,4KV6RKkh0AACuR5ond6sdg,0.0046,7,0.0953,-14.802,1,"Seasick, yet Still Docked - 2014 Remaster",28,1992,0.0349,111.577
0.97,1992,0.0212,['Lisandro Meza'],0.779,226011,0.648,0,4XUSSzbK5lZpYlnbhe863C,0.00829,0,0.165,-8.288,1,Las Tapas,39,1992,0.0736,118.222
0.896,1992,0.061,['The Pharcyde'],0.64,36733,0.591,1,2OCJ0ZZW75wPcMyUI9l1Lb,0.577,7,0.107,-19.033,0,4 Better Or 4 Worse (Interlude),33,11/24/92,0.0309,95.821
0.755,1992,0.369,['Ice Cube'],0.809,261596,0.648,0,3dN0re4Ux685ZzJdBjM4Wq,8.80E-06,5,0.229,-7.428,0,It Was A Good Day,30,11/17/92,0.106,82.299
0.42,1992,0.829,"['Josie de Guzman', 'Peter Gallagher']",0.403,151573,0.0782,0,72eXptAG5hDKvS59VDLHNU,0,3,0.107,-18.403,1,If I Were a Bell,30,7/7/92,0.0824,177.782
0.57,1992,0.094,"['Mary J. Blige', 'Busta Rhymes']",0.837,137933,0.679,0,01CtrggyACMoWcrfRoCyXL,0.000118,11,0.842,-11.412,0,Intro Talk,29,1/1/92,0.234,94.015
0.786,1992,2.56E-05,['Babes In Toyland\xa0'],0.291,110693,0.794,1,1sjP6WHuidsDYhTOg6KOCf,0,7,0.0811,-10.434,1,Handsome & Gretel,31,8/7/92,0.0609,124.341
0.319,1992,0.601,['Vicente Fernández'],0.385,184760,0.298,0,3BrosF9UghGZdfjaWStsXl,4.33E-06,4,0.611,-7.959,1,La Última Carta,34,1992,0.049,78.939
0.315,1992,0.212,['Rich Mullins'],0.519,293493,0.606,0,4jNVzA65h8uo0OVs4l39ny,2.14E-06,7,0.184,-9.366,1,Sometimes By Step,29,1992,0.0249,102.189
0.239,1992,0.124,['Selena'],0.517,224507,0.441,0,6E7Lm2PoUP4lAPN4UzOCoR,0,8,0.129,-7.505,1,Where Did The Feeling Go?,30,1992,0.0285,130.269
0.736,1992,0.658,"['Andrew Lloyd Webber', 'Donny Osmond', 'Janet Metz', 'Johnny Seaton', 'Michael Fletcher', '""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast']",0.695,156240,0.418,0,77XN6A9silhhxGcYOx6UFz,0,3,0.475,-16.71,1,Stone The Crows,30,1/1/92,0.0778,126.073
0.933,1992,0.613,['Luisito Ayala Y Su Puerto Rican Power'],0.748,308733,0.478,0,7fmQmw1o2qCnb5sCS23GRL,0,5,0.0593,-17.141,1,Juguete De Nadie,40,1992,0.0426,94.225
0.838,1992,0.00115,['Sister Sledge'],0.7,375400,0.816,0,1iBbRj18fUYKWM0vu8PaAP,0.00123,7,0.0901,-9.711,0,He's the Greatest Dancer,34,8/11/92,0.044,113.244
0.751,1992,0.000988,['Sir Mix-A-Lot'],0.881,308733,0.83,0,2jqvbbOlDtSXg87lQxY16I,0.00165,0,0.312,-12.192,1,Testarossa,29,1/1/92,0.127,131.163
0.751,1992,0.878,['Rev. Gary Davis'],0.712,243600,0.237,0,2xyA4n0bCLCQzXYskm4EZV,0.000601,7,0.101,-13.898,1,Samson And Delilah,39,1/1/92,0.0567,114.302
0.833,1992,0.105,['Los Kinos'],0.773,238467,0.357,0,5MYkeUr4o73oGGiSiXAIOx,0.000726,4,0.106,-12.405,1,Ya Borracho Que Horas Son,30,12/5/92,0.0514,105.289
0.553,1992,2.95E-05,['Helmet'],0.293,256933,0.831,0,6rVleAFgtmJ04Omk6Mmon5,0.102,6,0.137,-8.384,0,Give It,32,1/1/92,0.0579,142.656
0.501,1992,0.00957,['Journey'],0.335,246440,0.763,0,7762XHJsFFdRNw3pgxV8ns,0,7,0.169,-9.153,1,Only the Young,29,10/22/92,0.0388,72.725
0.555,1992,0.981,['Ma Rainey'],0.81,146227,0.233,0,7KZ6eGK7OuLXUzTVGdc7cL,0.00517,5,0.132,-15.719,0,Runaway Blues,40,1/1/92,0.0515,86.258
0.482,1992,0.839,['Adriana Calcanhotto'],0.458,189640,0.319,0,0Dqd8e4lCG1EYPmyzzR53I,1.79E-06,9,0.0876,-8.505,1,Esquadros,57,7/21/92,0.0398,86.945
0.569,1992,0.881,['Bobby Timmons'],0.499,306600,0.393,0,1qLlkVWv58M8mcoRZPHD3I,0.617,0,0.119,-15.793,0,Moanin',33,1/1/92,0.0301,140.961
0.526,1992,0.45,['Eric Clapton'],0.526,402947,0.509,0,2MgnRZCI9MR5owDFUfGPV5,0.00108,1,0.636,-12.08,0,"My Father's Eyes - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; Take 2",40,8/25/92,0.0611,97.09
0.73,1992,0.056,['Erasure'],0.608,186533,0.883,0,2Q2OeRowjyHbcwkRCzqbOJ,0.0402,3,0.0494,-7.006,1,Oh l'amour - 2009 Remaster,39,11/16/92,0.0308,121.261
0.361,1992,0.773,['Mister Rogers'],0.531,196360,0.0996,0,082FYUB7osd4B2t3U9HBQV,3.24E-05,5,0.14,-23.069,1,Peace and Quiet,29,1992,0.248,86.661
0.0885,1992,0.00202,['Queen'],0.26,349733,0.99,0,2RpXUwCytDFqZSHl6kIquB,0.00416,7,0.779,-3.498,1,One Vision - Live at Wembley '86,28,5/26/92,0.128,128.29
0.279,1992,0.00513,['Buffalo Tom'],0.303,224840,0.862,0,6nncZzBlYV9wXkkjZBzVWD,0,4,0.0874,-8.539,0,Taillights Fade,38,1992,0.0511,85.562
0.433,1992,0.834,['Mister Rogers'],0.577,72813,0.0846,0,1dFeNwblrKewrZLwacdB9s,0.00114,5,0.12,-23.224,1,I'm Taking Care of You,29,1992,0.0544,83.894
0.63,1992,0.428,['4 Non Blondes'],0.442,210240,0.39,0,4JwOBVIlajGrkE0LXhAFvZ,0,7,0.244,-11.652,1,Drifting,38,1/1/92,0.0314,79.47
0.268,1992,0.886,['Wojciech Kilar'],0.487,185667,0.0552,0,4yaMIPhBkF1w6o9nnHiz0W,0.857,10,0.11,-19.934,1,Vampire Hunters,35,10/30/92,0.0312,119.9
0.49,1992,0.643,"['Andrew Lloyd Webber', 'Donny Osmond', 'Janet Metz', '""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast']",0.42,264027,0.311,0,52atjegH30aEsjy3jxosQG,0,2,0.841,-18.199,1,"The Brothers Come To Egypt / Grovel, Grovel",30,1/1/92,0.167,78.343
0.42,1992,0.0228,['Green Day'],0.271,121987,0.994,0,6tkTwjsmbX71sVUugD8szN,0,10,0.0959,-3.952,0,Best Thing in Town,31,1/17/92,0.154,111.304
0.91,1992,0.455,"['Chalino Sanchez', 'Los Amables Del Norte']",0.707,223608,0.563,0,7DIuRZbzAZ83tP3ODgrOaZ,3.68E-05,3,0.227,-8.157,1,Miguel Martínez,30,7/8/92,0.0503,96.192
0.774,1992,0.105,['Wailing Souls'],0.75,232800,0.553,0,0OBpi0UROMJXLyU0Zky3KS,0,1,0.0761,-8.426,0,Shark Attack,33,6/16/92,0.0447,152.101
0.722,1992,0.077,['ДДТ'],0.756,277667,0.575,0,0S9AYGXX4c7Oieyqg0oPuq,0,7,0.112,-13.205,0,Родина,45,11/1/92,0.0382,118.89
0.858,1992,0.0613,['XTC'],0.657,168733,0.95,0,1X1igWPL8bKKNCGA3E13Ap,2.82E-06,0,0.0974,-4.493,1,Dear Madam Barnum - 2001 Remaster,32,1992,0.0448,114.294
0.577,1992,0.0183,['Steel Pulse'],0.713,358400,0.541,0,2XPATe2p5O9RLC6T1XgI9b,0.000661,6,0.97,-12.636,0,Stepping Out - Live,35,1/1/92,0.1,83.338
0.798,1992,0.0078,['NOFX'],0.302,176667,0.906,0,4UorLuTcNNjQ67w8rFF3V8,0,0,0.336,-6.24,1,She's Gone,34,12/30/92,0.0601,167.649
0.0518,1992,0.967,"['Claude Debussy', 'London Symphony Orchestra', 'Michael Tilson Thomas']",0.186,662040,0.00875,0,4ceNa5kkIOckvN2cR8PXwA,0.544,0,0.0918,-30.556,0,"La boîte à joujoux, L. 128: I. Le magasin de jouets",35,7/30/92,0.0394,76.81
0.905,1992,0.495,['Salomón Robles Y Sus Legendarios'],0.836,171213,0.652,0,0MHd87zqYJbm03vMKX3sgO,0,8,0.342,-5.162,1,El Campanero,32,1992,0.108,94.688
0.347,1992,0.214,"['Ron Kenoly', ""Integrity's Hosanna! Music""]",0.382,175627,0.219,0,6HKqVz63NJPuCs78n80eRQ,0,7,0.229,-18.364,1,Anointing Fall On Me - Live,35,1/1/92,0.0416,127.282
0.665,1992,0.0468,['Kid Frost'],0.735,238333,0.679,1,6SpNL8fsdqDSOQ0h1jAQG9,0.00321,11,0.0706,-14.196,0,These Stories Have To Be Told,29,1/1/92,0.192,95.983
0.561,1992,1.59E-05,['AC/DC'],0.296,320467,0.975,0,78OmqSJbNCPvzoewaDRJvy,0.867,2,0.862,-4.855,1,Shoot to Thrill - Live - 1991,39,10/27/92,0.0662,147.293
0.0906,1992,0.99,"['Frédéric Chopin', 'Elisabeth Leonskaja']",0.428,292707,0.0299,0,7IeV6GcNaCfuYR8LXF3rko,0.918,3,0.145,-25.039,1,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",41,1992,0.0417,99.41
0.679,1992,0.896,"['Carmen Delia Dipini', 'Johnny Rodriguez Y Su Trio']",0.712,170733,0.206,0,08Bc5JzkGuMS53ZkDSgHsg,0.00216,7,0.371,-12.872,1,Conozco La Verdad,40,1/1/92,0.0409,108.854
0.659,1992,0.0251,['The Black Crowes'],0.316,295000,0.95,0,3NLINAP9ghoTWfr2pnkhjS,8.14E-06,0,0.107,-4.664,1,Black Moon Creeping,32,1/1/92,0.139,183.999
0.899,1992,0.0544,['Otis Redding'],0.806,162160,0.489,0,41XPLxAYGkZ8xeUHqDmKtA,2.88E-05,0,0.0696,-12.898,1,Mr. Pitiful,35,11/6/92,0.104,123.753
0.918,1992,0.00389,['Jimmy Buffett'],0.643,158933,0.534,0,0XSBq9EyEB0aCtQJkZUGkL,3.64E-05,2,0.119,-10.927,1,Boat Drinks,28,5/19/92,0.0309,126.172
0.135,1992,0.993,"['Frédéric Chopin', 'Elisabeth Leonskaja']",0.34,247667,0.015,0,2WIwqBA8i4KkY7r27r0SaT,0.886,6,0.0859,-29.435,1,"Chopin: Nocturne No. 5 in F-Sharp Major, Op. 15 No. 2",37,1992,0.0436,130.822
0.557,1992,0.197,['Ice Cube'],0.811,122600,0.927,1,4hP83iWjAMHjndPhmCr4gy,0,8,0.57,-7.063,0,Fuck 'Em (Insert),33,11/17/92,0.258,98.297
0.333,1992,0.94,['Tom Waits'],0.278,178933,0.125,0,04aBlMP8UakLRhwwuv65zl,3.30E-05,3,0.0983,-17.857,1,A Little Rain,35,1/1/92,0.0368,165.375
0.62,1992,0.284,['Alan Jackson'],0.651,170827,0.506,0,14vxs2FEIxr3t7ymQ1rfmT,0,4,0.11,-10.763,1,She Likes It Too,32,10/9/92,0.0363,160.924
0.165,1992,0.34,"['10,000 Maniacs']",0.561,248573,0.695,0,1uVh7EVeG43yHEEVftqIjn,0.0873,11,0.116,-7.449,1,Eden,30,1992,0.0294,129.007
0.249,1992,0.184,['Tori Amos'],0.454,411600,0.313,0,0z0vbrc3J6BVnKU5UisiNj,0.00168,9,0.191,-15.557,1,Little Earthquakes,27,1/6/92,0.0341,114.943
0.349,1992,0.000926,['AC/DC'],0.407,215933,0.987,0,1dJOOi2Byt4uWFDJWqR6AR,0.259,2,0.954,-5.306,1,Heatseeker - Live - 1991,41,10/27/92,0.0745,95.097
0.816,1992,0.634,['Chalino Sanchez'],0.669,186433,0.51,0,4Afs9JbOqiI15V6jKA2SST,0,10,0.119,-6.615,1,Eleazar Quintero,30,1/1/92,0.0292,97.717
0.975,1992,0.597,['Banda R-15'],0.783,148493,0.471,0,4VDhWhmhek02VtxXqAcBX7,0,0,0.0745,-7.954,1,Como Tu Decidas,30,1/1/92,0.263,96.058
0.84,1992,0.626,['Tropical Panamá'],0.648,193547,0.548,0,4voo93F41H3sbyeByUzrgq,0.0432,11,0.0852,-8.549,0,Ámame Hoy,33,1/1/92,0.127,167.26
0.13,1992,0.000395,['Ministry'],0.21,184867,0.799,0,5vmiOClFJzyx7lpgJnt2G4,0.733,8,0.71,-13.248,0,TV II,32,7/10/92,0.0868,169.814
0.512,1992,0.004,['The Tragically Hip'],0.531,282293,0.738,1,1Ptd8aU3TI2L3PY7HZR2i8,0.137,9,0.274,-10.741,1,Locked In The Trunk Of A Car,44,10/6/92,0.0296,129.32
0.364,1992,0.0361,['Rage Against The Machine'],0.518,258827,0.704,1,1a6RsQnWn0qwezlw4sXjZ5,1.57E-05,2,0.0731,-3.605,1,Township Rebellion - Demo,35,1992,0.0386,137.423
0.0613,1992,0.898,"['Pyotr Ilyich Tchaikovsky', 'Chantal Juillet', 'Guy Fouquet', 'Orchestre Symphonique de Montréal', 'Charles Dutoit']",0.318,879160,0.0482,0,2UENiukjq27zuftPdZHUcj,0.543,4,0.0748,-23.153,1,"Swan Lake, Op.20, TH.12 / Act 2: No.13 Danses des cygnes: a) Valse - b) Moderato assai - c) Valse - d) Allegro moderato - e) Pas d'action (Andante) - f) Valse - g) Coda (Allegro vivace)",36,1/1/92,0.045,126.784
0.488,1992,0.032,['NOFX'],0.488,131200,0.567,0,3VAl4ctgeGRhkubFTaBIcY,0.000397,5,0.327,-10.656,1,Straight Edge,34,12/30/92,0.0318,77.738
0.795,1992,0.743,['Bobby Helms'],0.684,151493,0.453,0,3vm2DRk85Mt6V72JFE6MWj,0,2,0.329,-11.74,1,Captain Santa Claus,35,1/1/92,0.0285,83.015
0.492,1992,0.0051,['Los Temerarios'],0.596,284160,0.483,0,4NRx5wkOT1mB1OTHFMMlYZ,1.39E-05,2,0.101,-13.692,1,Mi Vida Eres Tú (Mix),33,6/1/92,0.0384,105.94
0.218,1992,0.77,['Billie Holiday'],0.429,265560,0.144,0,53tlrgCQZohhJSzD9ARcOZ,0,5,0.174,-14.017,0,Come Rain Or Come Shine,34,9/22/92,0.0437,171.483
0.731,1992,0.691,['Rey Ruiz'],0.559,272387,0.754,0,5D8kBL3R3I9YvrXWcmZxel,0,0,0.0938,-5.283,1,Creo en el Amor,39,1992,0.0442,87.761
0.623,1992,0.666,['Gerardo Reyes'],0.538,232850,0.246,0,5te7A9Jjjo3Y0YvBBhhgEr,0,2,0.365,-16.336,1,Amigo Mio,27,11/17/92,0.0274,92.678
0.679,1992,0.0217,['Eazy-E'],0.731,352171,0.876,1,5uAeOP6IquajoF7l7eFC5Q,0,10,0.0813,-5.053,0,Merry Muthafuckin' Xmas,32,12/10/92,0.298,94.155
0.822,1992,2.54E-05,['NOFX'],0.213,166000,0.941,0,7mI2anpfnZvwS1OL6CPAFr,0.000766,0,0.301,-7.394,1,The Bag,34,12/30/92,0.0536,169.343
0.962,1992,0.532,['Don Williams'],0.632,143240,0.443,0,0m43DtaDP8IXzpeKxEOXlN,0,0,0.146,-18.354,1,Louisiana Saturday Night,28,1/1/92,0.0387,161.591
0.763,1992,0.00935,"['Lidell Townsell', 'M T F']",0.936,199627,0.55,0,0qMUoCJmSPCjeej1d6g85A,0.000322,3,0.0688,-12.744,0,Nu Nu - Radio Apella,31,1/1/92,0.0548,120.963
0.217,1993,0.0112,['Seefeel'],0.707,457000,0.48,0,2eyPtyuJl4UPzwd67wdyK8,0.901,11,0.186,-14.098,0,Time To Find Me (AFX Fast Mix),37,6/28/93,0.0726,107.002
0.567,1993,0.208,"[""II D'Extreme""]",0.675,282881,0.472,0,307S2NNAIrTAfkrxsOIbQw,0,3,0.0727,-8.656,0,Cry No More,30,1993,0.0305,130.033
0.622,1993,0.000691,['311'],0.71,302200,0.789,0,39YjABxB9Ew5ig9b3LNSmt,0.00578,11,0.111,-9.313,0,Paradise,29,2/9/93,0.0512,144.014
0.721,1993,0.0902,['Sting'],0.564,150200,0.862,0,50H91sLfRgD5hYXg5gjtQo,0,7,0.0829,-7.93,0,She's Too Good For Me,39,3/9/93,0.045,89.976
0.0384,1993,0.9,['Jerry Goldsmith'],0.158,148067,0.0653,0,1TfWvSC4WotQKftxShrVIg,0.949,8,0.108,-24.278,1,A Start,29,9/28/93,0.038,83.22
0.269,1993,0.782,['Michael W. Smith'],0.614,258867,0.352,0,2VtjKXKTrwzr6toUPmxCht,1.25E-05,7,0.109,-11.684,1,Do You Dream Of Me,36,1993,0.0276,128.08
0.77,1993,0.0886,"['Ice Cube', 'George Clinton']",0.843,665827,0.677,0,2w57fXMDQPv5U0DkVKs9HL,0.000238,6,0.263,-9.4,1,Bop Gun (One Nation),33,12/7/93,0.0533,103.182
0.524,1993,0.0115,['Nirvana'],0.535,281760,0.725,0,5MoA9NmBrDrf0oHfeRPyWV,0.0978,6,0.0824,-11.494,1,Heart Shaped Box - Original Steve Albini 1993 Mix,36,9/21/93,0.0307,99.589
0.346,1993,0.993,['Bessie Smith'],0.653,190027,0.0442,0,17THAwZLC5xgi25y3S3sHQ,0,10,0.131,-12.269,0,Devil's Gonna Git You,36,4/26/93,0.0371,71.434
0.869,1993,0.406,['Liberación'],0.779,183947,0.747,0,2zGZbdy8flxV5Pg9UPxlNl,0,0,0.189,-6.685,1,Cascos Ligeros,33,1/1/93,0.0489,99.111
0.345,1993,0.000591,['Aerosmith'],0.411,367107,0.881,0,3Kv9uUVgt598jYAK79fPQb,0.00246,2,0.468,-4.885,1,Livin' On The Edge,30,1/1/93,0.0344,84.528
0.144,1993,0.0543,['Type O Negative'],0.239,518467,0.702,0,41NU8orsCGXNwANOj81DAH,0.679,11,0.439,-8.043,1,Suspended in Dusk,33,1993,0.0483,127.572
0.39,1993,0.795,['Lyube'],0.495,217440,0.25,0,5YGlD9W8hwcTrO2fP7vyhl,0,1,0.255,-10.606,0,Конь,45,1/1/93,0.0332,80.001
0.76,1993,0.467,['Primus'],0.914,151000,0.806,0,68F5gcuHTsl38McclRzZGu,0.203,6,0.0774,-10.262,1,The Air Is Getting Slippery,31,1/1/93,0.121,116.14
0.661,1993,0.000288,['Heroes Del Silencio'],0.505,422320,0.869,0,0Fp4viDIGICGB3aRYP5yWo,0,11,0.379,-5.145,0,La apariencia no es sincera - 1012 - Remaster,43,11/15/93,0.0347,114.967
0.606,1993,0.1,['Fat Joe'],0.655,256533,0.706,0,113LqHyJALWRb4FyM8Zd0r,0.523,1,0.105,-12.234,1,Flow Joe,35,1993,0.205,175.52
0.804,1993,0.00221,['Archers Of Loaf'],0.378,220999,0.917,0,2puN41crpRbHGmrXqsCT0q,0.691,9,0.322,-7.771,1,Wrong,31,11/23/93,0.0486,130.625
0.633,1993,0.253,"['Mary J. Blige', 'Diddy']",0.739,355960,0.44,0,5ZF58Tg0fLAQT5UuCspgSp,0,0,0.137,-12.559,1,You Remind Me - Remix,30,1/1/93,0.139,96.157
0.812,1993,0.846,"[""Israel Kamakawiwo'ole""]",0.615,134933,0.558,0,5oPcIYlPjtcaA0NhygSyoh,0,9,0.113,-8.011,1,'Ama'ama,32,11/1/93,0.0388,109.283
0.886,1993,0.798,['Antonio Aguilar'],0.506,159335,0.28,0,0OalGM2ZDNKGGsjZjBpj24,0,10,0.134,-6.993,1,Despedida Con La Banda,36,8/19/93,0.0867,183.716
0.504,1993,0.0119,['U2'],0.72,240507,0.403,0,0eF801IbnGoiHMlGjaLlZ0,0.0648,11,0.155,-14.408,0,Babyface,40,7/5/93,0.037,98.802
0.414,1993,0.0125,['Van Halen'],0.502,314027,0.744,0,1mxpwB4SDzqejvagpOUNJQ,0.00182,9,0.909,-8.63,0,Love Walks In - Live,34,2/23/93,0.0274,88.398
0.888,1993,0.0141,['Buju Banton'],0.718,304600,0.756,0,1p9EMLqzjPn8f6R6UTctD1,3.46E-05,10,0.0628,-7.648,0,Make My Day,34,1993,0.0838,94.654
0.366,1993,0.394,['Billy Joel'],0.332,320867,0.37,0,2PTxx3NKlHrjpxokyLmbKq,0,5,0.143,-10.081,1,Two Thousand Years,33,8/10/93,0.033,174.642
0.577,1993,0.000248,['Chemlab'],0.521,289587,0.972,0,2gLshCrZurldn2lsffRS5q,0.793,6,0.96,-6.154,1,Suicide Jag,34,1993,0.0478,115.999
0.509,1993,0.00175,['311'],0.505,206867,0.951,0,2zVZuMxSr6WJzzVKjWH7yv,1.65E-06,9,0.189,-5.867,1,Unity,29,2/9/93,0.128,144.026
0.116,1993,0.966,['Yo La Tengo'],0.161,425467,0.161,0,3LslBdXSdbpjlQsXAG4Gbg,0.967,8,0.0951,-19.951,1,Big Day Coming,34,10/5/93,0.0341,77.629
0.471,1993,0.652,['Michael McDonald'],0.581,356267,0.284,0,3kt15fVKPXWP4h8zWyrSBu,0.0405,6,0.0962,-16.158,1,Hey Girl,34,7/30/93,0.0345,75.899
0.688,1993,0.102,['Digable Planets'],0.734,240200,0.303,0,5E7DcGiHVqV1XzQmgYOn2y,2.24E-06,11,0.0939,-19.562,0,Swoon Units,32,1/1/93,0.453,96.311
0.791,1993,0.565,['Marisela'],0.725,226027,0.426,0,6lzPM8KESmsova6gGyFzsu,2.33E-06,9,0.11,-13.066,1,Ya No Te Vayas,40,5/24/93,0.0272,110.262
0.7,1993,0.868,['Liz Phair'],0.511,123053,0.512,1,7Bjnaz4sHvHlaYrpKMerEK,0,10,0.137,-10.378,1,Flower (Remastered),32,1993,0.0428,78.079
0.55,1993,0.46,['The New Hinsons'],0.535,228533,0.288,0,1MLAjdUJhkqwJEgrAATJId,1.72E-06,3,0.12,-13.144,1,"Speak The Word, Lord",30,12/1/93,0.0272,83.867
0.623,1993,0.754,['Vicente Fernández'],0.658,160427,0.377,0,1mupGnRAlR4BhhzwOSwhLk,0,0,0.0985,-6.854,0,Cállate,36,12/13/93,0.03,99.698
0.505,1993,0.272,['Doug Supernaw'],0.647,239027,0.43,0,2Ay4z7WNGary4e8CPwl2se,3.01E-05,2,0.25,-12.954,1,Red and Rio Grande,29,1993,0.0269,126.807
0.722,1993,0.418,['Delbert McClinton'],0.707,258933,0.645,0,3qZ9yymyjq1Akl7QYYUs1V,6.16E-05,9,0.0305,-9.468,1,Weatherman,33,7/13/93,0.0298,102.142
0.567,1993,0.162,['Sting'],0.553,318627,0.785,0,4KejRvDlbtq42GaQ0JWqfX,3.84E-05,7,0.0366,-8.307,0,Saint Augustine In Hell,38,3/9/93,0.0499,168.497
0.667,1993,0.215,['Mazz'],0.51,215520,0.83,0,58AtkTIDzB1iJ4qE62wV5q,0,7,0.0931,-3.784,1,Acaso No Soy,30,1/1/93,0.0298,107.567
0.567,1993,0.358,['Marc Cohn'],0.479,295933,0.703,0,5Cna12wUj46J1YytWz2BuH,0.00303,0,0.3,-9.759,1,Walk Through the World,34,5/11/93,0.0383,177.309
0.927,1993,0.111,['Los Rieleros Del Norte'],0.697,209080,0.802,0,62ee87a0nhzWCYIhfyu7UT,0,9,0.0349,-4.609,1,Corrido de Durango,31,1993,0.0487,112.04
0.289,1993,0.0591,['LL Cool J'],0.752,271600,0.376,0,6eQUbcFlNAMCUw6ULiiDPp,0.000447,10,0.177,-12.936,0,Back Seat,31,6/1/93,0.305,90.261
0.204,1993,0.941,"['George Frideric Handel', 'Isaac Watts', 'Worcester Cathedral Choir', 'Raymond Johnston', 'Donald Hunt']",0.317,87413,0.0566,0,7xOEDnqwckToQOuKo1gJXZ,0,2,0.195,-25.022,1,Joy to the World,33,10/29/93,0.0364,94.65
0.388,1993,0.46,['James Taylor'],0.5,279267,0.333,0,3GuCDFyTO1FDhWgbhCkg0A,0,4,0.709,-14.849,1,Copperline,31,6/30/93,0.0332,139.85
0.621,1993,0.0174,['Pennywise'],0.28,136720,0.966,0,3MHwUnDXuJ9yWKmpxdBV4o,2.13E-06,0,0.0647,-4.301,1,Homesick,35,8/17/93,0.161,173.1
0.816,1993,0.227,['Kidsongs'],0.833,112907,0.535,0,3oZ4nAEa38wUPOkZnoxJJV,0,1,0.316,-6.492,1,All I Want For Christmas Is My Two Front Teeth,37,1993,0.0305,138.813
0.382,1993,0.194,['Yo La Tengo'],0.498,249400,0.513,0,3zb5Mvpap6Q3qVh0VOuJSG,0.869,7,0.217,-10.377,1,From a Motel 6,33,10/5/93,0.0297,131.632
0.397,1993,0.44,['Townes Van Zandt'],0.257,241080,0.453,0,42Wb5T7YmdrzVD81cUWWAg,5.05E-06,2,0.564,-8.063,1,Pancho and Lefty,31,1993,0.0305,148.848
0.287,1993,0.953,['Rosemary Clooney'],0.548,182533,0.0709,0,4k5cygaMGsVBaYO1VpbCcA,0.0044,7,0.116,-21.025,0,I Wish You Love,38,1/1/93,0.0706,111.986
0.315,1993,0.84,['Jerry Butler'],0.241,165733,0.334,0,7GFZ5xehLR65KbD9koUc4f,7.25E-06,6,0.172,-12.182,0,Make It Easy On Yourself,31,1/1/93,0.0345,83.588
0.66,1993,0.251,"['Rodney O', 'Joe Cooley']",0.924,202067,0.913,0,7LCT5zGmi7Tgpn8JtlqJ4h,0,1,0.326,-6.899,1,You Don't Hear Me Tho' - Radio Mix,29,1993,0.152,107.142
0.914,1993,0.324,['Antonio Aguilar'],0.635,174666,0.316,0,0AhgkrKQ3J5Q7hmqCYohjY,0,10,0.17,-9.275,1,Que Bonita Chaparrita,38,8/19/93,0.054,130.324
0.481,1993,0.00975,['INXS'],0.488,243879,0.901,0,0bMtVrmsSXQWG2P82ATcYz,0.0805,5,0.382,-4.022,1,The Gift,29,11/2/93,0.0454,96.972
0.246,1993,0.857,"['Ernest Gold', 'Charles Eugene Patrick Boone', 'Ferrante & Teicher']",0.477,176760,0.231,0,4pKUJwmq9mYcs1KNUsqAHH,0.497,2,0.0638,-11.842,0,"Exodus (Theme From Otto Preminger's ""Exodus"")",31,2/9/93,0.0259,98.226
0.0321,1993,0.759,['John Williams'],0.21,123707,0.0268,0,5FRq7dglJb7IXIRThBjqs1,0.885,10,0.0978,-28.104,0,Jurassic Park Gate,35,5/25/93,0.043,175.821
0.94,1993,0.0363,['Toni Braxton'],0.808,234307,0.765,0,1NNYZKOk91y4mnqfjK4uqW,0.000117,1,0.0171,-6.124,1,I Belong to You,31,7/12/93,0.0391,106.957
0.693,1993,0.336,['Garnett Silk'],0.742,210133,0.468,0,1cOIyAjTtAcjzOnS5kKnEM,0,2,0.0643,-4.849,0,Fill Us up with Your Mercy,34,6/1/93,0.202,81.001
