Class,Cap Shape,Cap Surface,Cap Color,Bruises?,Odor,Gill Attachment,Gill Spacing,Gill Size,Gill Color,Stalk Shape,Stalk Root,Stalk Surface Above Ring,Stalk Surface Below Ring,Stalk Color Above Ring,Stalk Color Below Ring,Veil Color,Ring Number,Ring Type,Spore Print Color,Population,Habitat
Poisonous,Knobbed,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Edible,Convex,Scaly,Cinnamon,Yes,None,Free,Close,Broad,White,Enlarging,Bulbous,Smooth,Smooth,White,White,White,Two,Pendant,White,Solitary,Paths
Edible,Bell,Smooth,Brown,No,None,Attached,Close,Broad,Brown,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Yellow,Clustered,Leaves
Edible,Knobbed,Smooth,Gray,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Edible,Convex,Fibrous,Gray,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Edible,Convex,Smooth,Brown,No,None,Attached,Close,Broad,Orange,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Orange,Clustered,Leaves
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Bell,Scaly,Yellow,No,None,Free,Crowded,Narrow,Yellow,Enlarging,Club,Scaly,Scaly,Yellow,Yellow,Yellow,One,Evanescent,White,Clustered,Leaves
Poisonous,Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Edible,Bell,Smooth,Gray,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Knobbed,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Edible,Knobbed,Fibrous,Gray,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
Edible,Bell,Fibrous,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Edible,Flat,Smooth,Brown,No,None,Attached,Close,Broad,Orange,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Brown,Clustered,Leaves
Edible,Convex,Scaly,Pink,Yes,None,Free,Close,Broad,White,Enlarging,Bulbous,Smooth,Smooth,White,White,White,Two,Pendant,White,Solitary,Paths
Poisonous,Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
Edible,Bell,Smooth,White,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
Edible,Convex,Fibrous,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Bell,Smooth,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Edible,Flat,Scaly,Brown,Yes,None,Free,Close,Broad,White,Enlarging,Bulbous,Smooth,Smooth,White,White,White,Two,Pendant,White,Several,Paths
Poisonous,Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Red,No,Musty,Attached,Close,Broad,White,Enlarging,Club,Silky,Scaly,Cinnamon,Cinnamon,White,None,None,White,Clustered,Woods
Poisonous,Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Edible,Convex,Fibrous,White,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
Edible,Bell,Smooth,Brown,No,None,Free,Close,Broad,White,Enlarging,Bulbous,Scaly,Scaly,Brown,Brown,White,Two,Pendant,White,Solitary,Woods
Poisonous,Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
Edible,Convex,Smooth,Brown,No,None,Free,Close,Broad,White,Enlarging,Bulbous,Scaly,Scaly,Brown,Brown,White,Two,Pendant,White,Solitary,Woods
Poisonous,Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Edible,Bell,Smooth,Brown,No,None,Free,Close,Broad,White,Enlarging,Bulbous,Scaly,Scaly,Brown,Brown,White,Two,Pendant,White,Solitary,Paths
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
Edible,Bell,Smooth,Brown,No,None,Attached,Close,Broad,Brown,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Brown,Clustered,Leaves
Edible,Knobbed,Smooth,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Knobbed,Scaly,Red,No,Musty,Free,Close,Broad,Yellow,Enlarging,Club,Silky,Scaly,Cinnamon,Cinnamon,White,None,None,White,Clustered,Woods
Poisonous,Knobbed,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
Edible,Knobbed,Smooth,Brown,No,None,Attached,Close,Broad,Yellow,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Orange,Clustered,Leaves
Poisonous,Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Silky,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Convex,Smooth,Gray,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Knobbed,Smooth,Brown,No,None,Attached,Close,Broad,Yellow,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Orange,Several,Leaves
Poisonous,Knobbed,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
Edible,Convex,Smooth,White,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Knobbed,Smooth,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Edible,Knobbed,Smooth,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Silky,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
Edible,Knobbed,Smooth,Gray,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Convex,Fibrous,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Woods
Edible,Bell,Smooth,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Paths
Poisonous,Flat,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
Edible,Knobbed,Smooth,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Convex,Smooth,White,No,None,Free,Crowded,Broad,White,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Edible,Convex,Fibrous,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
Edible,Flat,Smooth,Gray,Yes,None,Free,Close,Broad,White,Enlarging,Bulbous,Smooth,Smooth,White,White,White,Two,Pendant,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
Edible,Knobbed,Smooth,Brown,No,None,Attached,Close,Broad,Yellow,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Buff,Clustered,Leaves
Edible,Convex,Smooth,Brown,No,None,Attached,Close,Broad,Brown,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Brown,Clustered,Leaves
Poisonous,Knobbed,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
Poisonous,Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Leaves
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Smooth,White,White,White,Two,Pendant,White,Numerous,Grasses
Edible,Knobbed,Smooth,Brown,No,None,Attached,Close,Broad,Orange,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Brown,One,Pendant,Brown,Clustered,Leaves
Poisonous,Knobbed,Scaly,Cinnamon,No,Musty,Free,Close,Broad,White,Enlarging,Club,Silky,Scaly,Cinnamon,Cinnamon,White,None,None,White,Clustered,Woods
Edible,Convex,Fibrous,Gray,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Convex,Smooth,Brown,No,None,Attached,Close,Broad,Brown,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Orange,Several,Leaves
Edible,Convex,Smooth,Brown,No,None,Attached,Close,Broad,Yellow,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Buff,Several,Leaves
Poisonous,Knobbed,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Edible,Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Smooth,White,White,White,Two,Pendant,White,Numerous,Grasses
Edible,Convex,Fibrous,Gray,No,None,Free,Crowded,Broad,Gray,Enlarging,Missing,Silky,Smooth,White,White,White,Two,Pendant,White,Scattered,Grasses
Edible,Flat,Smooth,Brown,No,None,Attached,Close,Broad,Orange,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Orange,One,Pendant,Brown,Several,Leaves
Poisonous,Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Knobbed,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
Poisonous,Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Edible,Knobbed,Fibrous,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Silky,White,White,White,Two,Pendant,White,Numerous,Grasses
Poisonous,Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
Poisonous,Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
Poisonous,Knobbed,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
