Category,Description,Ash,Beta Carotene,Carbohydrate,Cholesterol,Fiber,Kilocalories,Lutein and Zeaxanthin,Lycopene,Manganese,Niacin,Protein,Retinol,Riboflavin,Selenium,Sugar Total,Thiamin,Water,Fat: Monosaturated Fat,Fat: Polysaturated Fat,Fat: Saturated Fat,Fat: Total Lipid,Major Minerals: Calcium,Major Minerals: Copper,Major Minerals: Iron,Major Minerals: Magnesium,Major Minerals: Phosphorus,Major Minerals: Potassium,Major Minerals: Sodium,Major Minerals: Zinc,Vitamins: Vitamin A - IU,Vitamins: Vitamin A - RAE,Vitamins: Vitamin B12,Vitamins: Vitamin B6,Vitamins: Vitamin C,Vitamins: Vitamin E,Vitamins: Vitamin K
Archway Home Style Cookies,"Archway Home Style Cookies, Cookies Jar Hermits",2.8,0,70.33,10,1.799999952,390,0,0,0,2.54,5.28,0,0.25,0,34.52999878,0.31,11.82,3.88,0.84,2.31,9.77,58,0,2.79,0,0,171,657,0,16,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Dark Molasses",3.95,0,69.38,0,1.100000024,407,0,0,0,2.83,4.16,0,0.22,0,35.04999924,0.31,9.93,5.02,0.98,2.88,12.59,44,0,4.54,0,0,348,555,0,6,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Date Filled Oatmeal",1.62,0,68.16,6,2.099999905,400,0,0,0,1.99,4.67,0,0.17,0,34.27000046,0.28,13.49,4.82,1.11,2.76,12.05,28,0,2.26,0,0,159,331,0,13,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Dutch Cocoa",1.75,0,69.44,7,2.599999905,431,0,0,0,2.22,4.5,0,0.18,0,35.34999847,0.26,9.32,5.94,1.18,3.62,14.99,13,0,3.36,0,0,239,384,0,14,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies,Frosty Lemon",1.67,0,64.78,0,0.699999988,430,0,0,0,1.95,4.41,0,0.2,0,33.34999847,0.24,12.03,5.75,0.92,5.83,17.11,41,0,1.62,0,0,92,366,0,0,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Fruit & Honey Bar",1.82,0,69.42,17,1.899999976,408,0,0,0,2.21,4.44,0,0.2,0,37.50999832,0.28,11.79,5.09,0.94,2.88,12.54,23,0,2.18,0,0,190,413,0,12,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Iced Molasses",2.61,0,69.12,12,1,420,0,0,0,2.39,3.5,0,0.19,0,38.43000031,0.26,10.34,4.75,2.44,4.16,14.43,24,0,4.1,0,0,125,527,0,11,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Iced Oatmeal",1.84,0,66.76,8,2,435,0,0,0,1.64,4.89,0,0.15,0,37.20000076,0.27,9.99,5.61,2.72,4.61,16.53,32,0,2.19,0,0,185,377,0,15,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Molasses",2.85,0,69.41,25,1.200000048,403,0,0,0,2.71,4.25,0,0.23,0,36.34999847,0.3,11.43,4.86,1.05,2.81,12.06,29,0,4.68,0,0,117,577,0,17,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Oatmeal",2,0,68.17,10,2.900000095,421,0,0,0,1.88,5.48,0,0.18,0,34.5,0.3,10.28,5.66,1.33,3.2,14.08,35,0,2.45,0,0,219,394,0,15,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Oatmeal Raisin",1.95,0,69.27,8,2.700000048,406,0,0,0,1.69,5.17,0,0.16,0,39.54999924,0.28,11.53,4.85,1.16,2.75,12.08,38,0,2.4,0,0,285,339,0,15,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Old Fashioned Molasses",2.94,0,70.55,25,1.100000024,406,0,0,0,2.84,4.27,0,0.24,0,36.09000015,0.31,10.41,4.8,1,2.77,11.83,32,0,4.99,0,0,0,561,0,12,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",2.05,0,72.23,1,1.799999952,468,0,0,0,2.94,5.17,0,0.25,0,32.63999939,0.34,3,7.82,1.67,3.75,17.55,36,0,3.06,0,0,113,471,0,2,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies,Pnut Butter",1.9,0,58.48,37,2.799999952,480,0,0,0,4.37,9,0,0.2,0,32.54999924,0.24,6.35,10.21,4.23,5.39,24.28,35,0,2.72,0,0,209,404,0,61,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Pecan Ice Box",1.25,0,61.02,31,1.200000048,500,0,0,0,2.38,4.56,0,0.21,0,28.22999954,0.3,6.71,11.55,2.45,5.67,26.46,11,0,2.15,0,0,76,317,0,15,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies,Raspberry Filled",1.48,0,65.92,6,2.200000048,400,0,0,0,2.13,4.35,0,0.18,0,31.76000023,0.34,14.99,4.14,1.1,5.16,13.26,20,0,2.32,0,0,118,334,0,18,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies,Ruth'S Oatmeal",2.03,0,66.15,16,2.599999905,428,0,0,0,1.69,5.94,0,0.16,0,34.09000015,0.27,9.99,5.63,2.37,3.53,15.88,31,0,2.76,0,0,184,440,0,34,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Soft Sugar Drop",1.67,0,63.26,41,0.800000012,397,0,0,0,2.15,4.82,0,0.23,0,30.79000092,0.27,16.39,5.71,1.02,3.33,13.87,39,0,1.97,0,0,98,398,0,21,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Strawberry Filled",1.48,0,65.92,6,2.200000048,400,0,0,0,2.13,4.35,0,0.18,0,31.76000023,0.34,14.99,4.14,1.1,5.16,13.26,20,0,2.32,0,0,118,334,0,18,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Sugar",2.68,0,69.02,16,1.5,411,0,0,0,2.6,4.88,0,0.24,0,0,0.32,10.62,5.04,1.2,2.96,12.8,25,0,2.46,0,0,88,640,0,19,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Gourmet Apple'N Raisin",2.41,0,66.33,7,2.5,435,0,0,0,1.59,5.1,0,0.14,0,33.97000122,0.28,9.51,6.36,2.42,3.61,16.64,34,0,2.5,0,0,232,527,0,10,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies,Fat Free Devil'S Fd Cookie",2.03,0,79.27,0,2.799999952,338,0,0,0,2.22,4.82,0,0.19,0,41.20000076,0.28,12.99,0.29,0.28,0.32,0.9,10,0,2.63,0,0,269,393,0,0,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Fat Free Oatmeal Raisin",2.71,0,79.56,44,2.099999905,348,0,0,0,1.85,4.12,0,0.15,0,47.06999969,0.27,12.1,0.58,0.61,0.32,1.51,32,0,2.47,0,0,276,576,0,5,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Gourmet Oatmeal Pecan",1.69,0,60.48,8,3.099999905,472,0,0,0,1.64,5.42,0,0.15,0,27.70999908,0.27,9.28,8.61,2.21,7.58,23.13,25,0,2.14,0,0,145,345,0,10,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Reduced Fat Ginger Snaps",2.75,0,76.23,1,1.100000024,424,0,0,0,2.86,4.67,0,0.22,0,36.27999878,0.32,5.22,3.58,1.65,2.6,11.14,62,0,12.57,0,0,309,406,0,2,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Gourmet Rocky Road",1.46,0,65.94,10,2.599999905,461,0,0,0,1.9,4.86,0,0.17,0,34.91999817,0.23,8.02,6.82,3.48,5.13,19.71,18,0,2.93,0,0,240,283,0,11,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Gourmet Ruth'S Golden Oatmeal",2.01,0,64.97,8,2.700000048,431,0,0,0,1.81,5.67,0,0.17,0,33.74000168,0.29,10.9,5.67,4.11,3.29,16.44,36,0,2.3,0,0,232,391,0,20,0,0,0,0,0,0
Archway Home Style Cookies,"Archway Home Style Cookies, Sugar Free Chocolate Chip",1.68,0,66.11,0,1.100000024,487,0,0,0,1.89,4.51,0,0.18,0,0.899999976,0.23,4.99,9.13,1.35,6.3,22.71,261,0,2.12,0,0,76,267,0,9,0,0,0,0,0,0
Artificial Blueberry Muffin Mix,"Artificial Blueberry Muffin Mix,Dry",2.75,0,77.45,0,0,407,0,0,0,0,4.7,0,0,0,0,0,6.4,3.742,1.679,1.865,8.7,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0
Kraft,"Kraft,Stove Top Stuffing Mix Chicken Flavor",4.8,0,73.1,4,2.5,381,0,0,0,3.84,12.6,0,0.29,0,10.10000038,0.39,5.3,0,0,0.8,4.1,63,0,4.32,0,129,267,1532,0,107,0,0,0,3.3,0,0
General Mills,"General Mills,Betty Crocker Wild Blueberry Muffin Mix,Dry",1.7,0,64.9,0,0,321,0,0,0,0,5.2,0,0,0,31.70000076,0,23.7,1.869,0.553,1.022,4.5,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0
Cake,"Cake,Betty Crocker,Supermoist Party Cake Swirl,Dry Mix",2.2,0,82.5,0,0,414,0,0,0,0,3.9,0,0,0,45.70000076,0,3.8,0,0,2.26,7.6,186,0,0,0,0,0,618,0,0,0,0,0,0,0,0
George Weston Baker,"George Weston Baker,Brownberry Sage & Onion Stuffing Mix,Dry",4.9,0,72.7,0,5.400000095,390,0,0,0,0,13.3,0,0,0,0,0,4,0,0,0.9,5.1,0,0,3.81,0,0,0,1680,0,0,0,0,0,0,0,0
General Mills,"General Mills,Gold Medal Imitation Blueberry Muffin Mix,Dry",2.2,0,78.8,0,0,410,0,0,0,0,4.3,0,0,0,36.40000153,0,6.1,3.212,2.325,1.638,8.6,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0
Keebler,"Keebler,Keebler Choc Graham Selects",1.4,0,71.8,0,0,465,0,0,0,0,7.1,0,0,0,26.5,0,3.1,0,0,3.09,16.6,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0
Keebler,"Keebler,Keebler Golden Vanilla Wafers,Artificially Flav",1.4,0,69.7,0,0,475,0,0,0,0,5.2,0,0,0,27.39999962,0,4.2,0,0,3.58,19.5,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0
Continen Mill,"Continen Mill, Krusteaz Almd Poppyseed Muff Mix, Art Fla,Dry",1.9,0,75.6,0,1.700000048,418,0,0,0,0,5.6,0,0,0,40,0,5.7,0,0,2.1,10.3,82,0,2.47,0,0,0,590,0,0,0,0,0,0,0,0
Mckee Baking,"Mckee Baking,Littl Debbi Nut Bar,Wafer W/Pnut Bute,Choc Cove",1,0,55.2,0,0,548,0,0,0,0,8,0,0,0,34,0,3,0,0,6.29,32.8,0,0,0,0,0,0,223,0,0,0,0,0,2,0,0
Martha White Foods,"Martha White Foods,Martha White'S Chewy Fudge Brownie Mix,",1.84,0,83.58,0,2.900000095,407,0,0,0,1.67,4.42,0,0.13,0,54.75999832,0.2,4,0,0,1.7,6.16,17,0,3.81,0,0,51,457,0.26,0,0,0,0,0,0,0
Martha White Foods,"Martha White Foods,Martha White'S Bttrmlk Biscuit Mix,Dry",9.55,0,59.41,3,1.5,388,0,0,0,3.93,7.81,0,0.38,0,4.460000038,0.49,10,0,0,4.07,13.23,168,0,4.06,0,0,212,1295,0.9,7,0,0.16,0.02,0.2,0,0
Mission Foods,"Mission Foods,Mission Flr Tortillas,Soft Taco,8 Inch",2.1,0,49.6,0,0,287,0,0,0,0,8.7,0,0,0,0,0,33.6,2.771,0.924,0.695,6,191,0,1.99,0,0,0,488,0,0,0,0,0,0,0,0
Nabisco,"Nabisco,Nabisco Grahams Crackers",2.8,0,76.2,0,3.400000095,424,0,0,0,3.78,6.99,0,0.24,0,23,0.228,3.6,3.6,0.46,1.56,10,79,0.03,4.13,59,202,177,659,1.94,0,0,0,0.1,0,0,0
Nabisco,"Nabisco,Nabisco Nilla Pie Crust,Ready To Use",0.8,0,63.1,10,0.899999976,513,0,0,0,2.487,3.5,0,0.192,0,32.20000076,0.166,3.31,18.7,1.35,5.15,27.1,41,0.05,1.77,8,83,69,224,0.28,10,0,0.11,0.02,0,0,0
Nabisco,"Nabisco,Nabisco Oreo Crunchies,Cookie Crumb Topping",1.9,0,70.23,0,3.200000048,476,0,0,0,1.845,4.78,0,0.165,0,36,0.122,1.57,3.17,0.82,4.14,21.5,24,0.27,4.9,48,103,194,528,1.23,3,0,0.02,0.032,0,0,0
Nabisco,"Nabisco,Nabisco Ritz Crackers",2.93,0,63.51,0,2.299999952,492,0,0,0.54,4.88,7.23,0,0.265,4.6,8.140000343,0.442,3.12,6.276,10.896,5.45,23.21,154,0.124,4.47,19,273,119,882,0.61,0,0,0,0.06,0,3.49,50
Pepperidge Farm Classic Style Croutons,"Pepperidge Farm Classic Style Croutons,Seasoned",4.2,0,61.1,0,0,465,0,0,0,0,13.6,0,0,0,0,0,2.6,0,0,3.72,18.5,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0
Pepperidge Farm Crusty Italian Bread,"Pepperidge Farm Crusty Italian Bread,Garlic",1.8,0,41.6,11,0,372,0,0,0,0,8.3,0,0,0,0,0,29.1,7.836,3.665,4.822,19.2,0,0,2.37,0,0,0,400,0,0,0,0,0,0,0,0
Pepperidge Farm Appl Turnovers,"Pepperidge Farm Appl Turnovers,Frz,Ready To Bake",0.8,0,35.1,0,1.799999952,319,0,0,0,0,4.2,0,0,0,12.10000038,0,41.9,0,0,4.53,18,0,0,1.37,0,0,0,198,0,0,0,0,0,0,0,0
Pillsbury,"Pillsbury,Bttrmlk Biscuits,Art Flavor,Refr Dough",4.5,0,45.31,0,1.600000024,234,0,0,0,0,6.25,0,0,0,6.25,0,40.6,0,0,0.469,3.13,0,0,2.25,0,0,0,891,0,0,0,0,0,0,0,0
Pillsbury,"Pillsbury,Choc Chip Cookies,Refr Dough",1.79,0,60.71,18,2.099999905,482,0,0,0,0,3.57,0,0,0,35.70999908,0,8.93,9.063,1.828,7.143,25,0,0,2.57,0,0,0,304,0,0,0,0,0,0,0,0
Pillsbury,"Pillsbury,Crusty French Loaf,Refr Dough",2.89,0,46.15,0,1.700000048,241,0,0,0,0,7.69,0,0,0,3.849999905,0,40,0,0,0.962,2.89,0,0,2.77,0,0,0,577,0,0,0,0,0,0,0,0
Pillsbury,"Pillsbury,Traditional Fudge Brownie Mix,Dry",1.7,0,78.3,0,0,441,0,0,0,0,4.8,0,0,0,49.59999847,0,3.1,0,0,2.59,12.1,0,0,2.81,0,0,0,292,0,0,0,0,0,0,0,0
Pillsbury Grands,"Pillsbury Grands,Bttrmlk Biscuits,Refr Dough",4,0,41.38,0,1.200000048,317,0,0,0,0,6.9,0,0,0,6.900000095,0,33.5,0,0,5.172,13.79,34,0,2.48,0,0,0,1034,0,0,0,0,0,0,0,0
Pillsbury Golden Layer Bttrmlk Biscuit,"Pillsbury Golden Layer Bttrmlk Biscuit,Art Flavor,Refr Dough",3.5,0,41.18,0,1.200000048,307,0,0,0,0,5.88,0,0,0,5.880000114,0,35.5,0,0,2.941,13.24,0,0,2.12,0,0,0,1059,0,0,0,0,0,0,0,0
Pillsbury,"Pillsbury,Cinn Rolls W/ Icing,Refr Dough",3.5,0,52.27,0,1.100000024,330,0,0,0,0,4.55,0,0,0,22.72999954,0,28,0,0,3.409,11.36,0,0,1.64,0,0,0,773,0,0,0,0,0,0,0,0
Kraft Foods,"Kraft Foods,Shake 'N' Bake Orig Recipe,Coating For Pork,Dry",7.2,0,79.8,0,0,377,0,0,0,0,6.1,0,0,0,0,0,3.2,0,0,0,3.7,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,0
George Weston Bakeries,"George Weston Bakeries,Thomas Eng Muffins",1.6,0,46,0,0,232,0,0,0,0,8,0,0,0,0,0,42.6,0.303,0.92,0.308,1.8,180,0,1.4,0,0,0,345,0,0,0,0,0,0,0,0
Heinz,"Heinz,Weight Watcher,Choc Eclair,Frz",1.3,0,40.3,47,2.099999905,241,0,0,0,0,4.4,0,0,0,16.79999924,0,47.3,2,2.9,1.4,6.9,48,0,0.7,0,0,0,300,0,75,0,0,0,0,0,0
Interstate Brands Corp,"Interstate Brands Corp,Wonder Hamburger Rolls",1.92,0,50.84,0,2.599999905,273,0,0,0,0,8.07,0,0,0,11.06000042,0,34.2,0.848,2.177,1.013,4.15,87,0,2.22,0,0,0,596,0,0,0,0,0,0,0,0
General Mills,"General Mills,Betty Crocker Supermoist Yel Cake Mix,Dry",2.6,0,81.3,0,0,413,0,0,0,0,3.8,0,0,0,43.90000153,0,4.2,0,0,2.28,8.1,161,0,0,0,0,0,672,0,0,0,0,0,0,0,0
Nabisco,"Nabisco,Nabisco Snackwell'S Fat Free Devil'S Fd Cookie Cakes",1.02,0,74.25,0,1.600000024,305,0,0,0,1.345,5,0,0.171,1.7,43.38000107,0.087,17.65,0.246,0.196,0.427,1.09,30,0.168,2.78,25,71,111,174,0.46,1,0,0.07,0.021,0.1,0,0
Crackers,"Crackers, Cheese, Sandwich-Type With Cheese Filling",3.1,2,58.76,6,1.899999976,490,9,0,0.497,3.478,8.92,11,0.457,10,12.32999992,0.508,4.81,0,0,0,24.41,89,0.242,2.13,28,288,295,878,0.57,39,11,0.8,0.114,2.6,1.99,20.5
Usda Cmdty,"Usda Cmdty,Bakery,Flr Mix",5.48,0,62.53,0,7.099999905,400,0,0,0.738,5.904,8.47,0,0.857,6.6,0,0.597,10.62,6.79,1.96,3.09,12.9,187,0.103,4.11,20,630,124,1410,0.55,0,0,0,0.08,0,0,7.9
Usda Cmdty,"Usda Cmdty,Bakery Flr Mix Low-Fat",5.13,0,70.59,0,3.5,361,0,0,0.779,5.904,9.07,0,0.423,6.7,0,0.65,10.51,1.83,0.65,0.85,4.7,181,0.141,4.11,28,633,141,1360,0.68,0,0,0,0.093,0,0,0
Waffles,"Waffles,Bttrmlk,Frz,Rth",2.81,2,41.05,15,2.200000048,273,63,0,0.215,6.675,6.58,401,0.665,9.5,4.300000191,0.499,40.34,4.53,1.539,1.89,9.22,279,0.04,6.04,19,388,126,621,0.48,1335,401,2.86,0.972,0,0.62,10.5
Waffle,"Waffle,Bttrmlk,Frz,Rth,Tstd",3.13,2,48.39,13,2.599999905,309,66,0,0.223,7.942,7.42,437,0.648,10.3,4.409999847,0.563,31.57,5.292,1.526,2.283,9.49,299,0.037,6.59,22,444,138,710,0.48,1463,437,1.62,1.11,0,0.68,12.5
Waffle,"Waffle,Bttrmlk,Frz,Rth,Microwaved",3.04,0,44.16,16,2.400000095,289,0,0,0.235,6.73,6.92,429,0.695,10.1,4.5,0.576,36.48,4.864,1.615,2.057,9.4,125,0.063,6.53,20,410,110,663,0.58,1430,429,2.44,1.105,0,0.63,10.8
Waffle,"Waffle,Pln,Frz,Rth,Microwave",3.02,0,45.41,16,2.400000095,298,0,0,0.154,7.785,6.71,0,0.655,12.8,5.039999962,0.544,34.95,5.195,2.24,1.58,9.91,197,0.038,5.81,25,410,148,682,0.45,0,0,2.18,1.016,0,0.95,8.1
Pancakes,"Pancakes,Pln,Frz,Rth,Microwave(Inc Buttmlk)",2.26,0,43.33,0,2.5,239,0,0,0.141,3.345,5.88,216,0.335,7.4,7.059999943,0.363,43.8,2.721,1.07,0.949,4.73,72,0.035,1.64,16,350,122,566,0.44,719,216,0,0.278,0,0.38,7.4
Toaster Pastries,"Toaster Pastries,Frt,Frstd (Inc Appls,Blueberr,Cherry,Straw)",1.09,3,70.81,0,0.699999988,391,7,3,0.303,4.75,4.23,202,0.36,4.9,35.52000046,0.396,13.79,5.733,1.235,2.672,10.08,11,0.06,4.05,11,68,71,312,0.35,680,202,0.01,0.38,0,0.73,6.9
Toaster Pastries,"Toaster Pastries,Fruit,Tstd (Appl,Bluebery,Cherry,Strawbery)",1.11,3,72.7,0,1,409,0,3,0.332,5.25,4.7,467,0.415,5.1,28.98999977,0.365,10.46,6.55,1.281,2.637,11.03,11,0.068,3.92,12,76,81,354,0.38,1563,467,0,0.465,0,0.9,6.6
Muffin,"Muffin,Blueberry,Commly Prep,Low-Fat",1.56,3,50.05,28,4.199999809,255,56,0,0.785,1.375,4.23,10,0.175,9.8,27.04999924,0.163,39.94,0.86,1.363,1.549,4.22,35,0.08,2,10,125,96,315,1.27,39,10,0.16,0.042,0.9,0.39,5.7
Pie Crust,"Pie Crust,Cookie-Type,Graham Cracker,Ready Crust",1.39,0,64.3,0,1.899999976,501,11,0,1.287,3.22,5.1,0,0.213,2.6,18.12999916,0.184,4.37,16.928,1.671,4.999,24.83,29,0.223,2.6,23,117,113,417,1.25,0,0,0,0.076,0,1.85,21.8
Pie Crust,"Pie Crust,Cookie-Type,Choc,Ready Crust",2.03,0,64.48,0,2.700000048,484,12,0,1.833,3.073,6.08,0,0.265,2.5,26.30999947,0.336,4.99,14.501,2.035,4.725,22.42,32,0.77,4.3,40,120,187,503,2.1,0,0,0,0.043,0,1.79,18.2
Pie,"Pie,Dutch Appl,Commly Prep",0.7,10,44.54,0,1.600000024,290,42,1,0.233,1.094,2.17,17,0.067,2.2,22.02000046,0.193,41.09,5.797,2.117,2.313,11.5,14,0.148,0.91,8,29,76,200,0.19,82,18,0,0.039,5.7,0.96,16.4
Pie Crust,"Pie Crust,Deep Dish,Frz,Unbaked,Made W/ Enr Flr",1.17,0,46.79,0,1.399999976,468,0,0,0.476,2.5,5.52,0,0.143,4.5,0,0.227,17.78,14.489,3.53,8.129,28.74,20,0.079,2.26,15,68,91,353,0.46,0,0,0,0.047,0,1.24,15
Pie Crust,"Pie Crust,Refr,Reg,Bkd",1.42,0,58.52,0,1.399999976,506,0,0,0.209,1.285,3.41,0,0.037,4.5,0,0.14,7.96,11.815,3.756,11.087,28.69,12,0.051,1.15,9,52,83,472,0.22,0,0,0,0.02,0,0.05,0.4
Pie Crust,"Pie Crust,Deep Dish,Frz,Bkd,Made W/ Enr Flr",1.33,0,52.47,0,2.299999952,521,0,0,0.533,2.867,6.1,0,0.13,5,0,0.263,8.26,16.459,3.918,8.862,31.84,23,0.089,2.47,17,77,103,393,0.52,0,0,0,0.04,0,1.39,16.7
Pie Crust,"Pie Crust,Refr,Reg,Unbaked",1.22,0,51.11,0,1.799999952,445,0,0,0.181,1.145,2.97,0,0.052,4,0,0.067,19.25,10.206,3.292,9.596,25.46,10,0.045,1.02,8,45,73,409,0.2,0,0,0,0.02,0,0.05,0
Beef Jerky,"Beef Jerky,Chopd&Formed",6.8,0,11,48,1.799999952,410,0,0,0.111,1.732,33.2,0,0.142,10.7,9,0.154,23.36,11.305,1.011,10.85,25.6,20,0.227,5.42,51,407,597,2213,8.11,0,0,0.99,0.179,0,0.49,2.3
Corn-Based,"Corn-Based,Extruded,Chips,Pln",2.22,0,63.01,0,5.300000191,518,212,0,0.434,0.362,6.03,0,0.64,6.7,1.159999967,0.016,0.33,7.913,14.01,3.612,28.41,164,0.217,1.32,84,157,135,616,1.58,0,0,0,0.117,0,1.36,6.3
Corn-Based,"Corn-Based,Extruded,Chips,Barbecue-Flavor",2.8,0,56.2,0,5.199999809,523,0,0,0.774,1.645,7,0,0.21,4.1,0,0.075,1.2,9.48,16.17,4.46,32.7,131,0.166,1.54,77,207,236,763,1.06,611,31,0,0.23,1.7,0,0
Corn-Based,"Corn-Based,Extruded,Cones,Pln",2.3,0,62.9,0,1.100000024,510,0,0,0.087,1.41,5.8,0,0.24,3.8,0,0.32,2,1.7,0.78,22.75,26.9,3,0.04,2.54,11,44,81,1022,0.21,318,16,0,0.04,0,0,0
Corn-Based,"Corn-Based,Extruded,Cones,Nacho-Flavor",2.6,0,57.3,5,1,536,0,0,0.078,1.41,6.5,10,0.12,3.8,0,0.21,1.9,2.14,0.84,26.79,31.7,36,0.059,1.27,25,76,123,952,0.48,315,24,0,0.116,0.1,0,0
Corn-Based,"Corn-Based,Extruded,Onion-Flavor",2.6,51,65.1,0,3.900000095,499,879,0,0.202,3.18,7.7,2,0.31,10.6,4.829999924,0.22,2,13.36,3.14,4.34,22.6,29,0.118,3.72,28,72,143,981,0.33,120,8,0,0.148,1.8,2.69,5.1
Corn-Based,"Corn-Based,Extruded,Puffs Or Twists,Cheese-Flavor",2.89,0,52.38,7,1.899999976,565,643,0,0.089,4.706,5.83,38,0.159,8.1,2.869999886,0.16,1.78,10.513,19.089,5.658,37.11,58,0.046,1.75,19,128,189,910,0.55,127,38,0.48,0.079,0,4.7,1.3
Cornnuts,"Cornnuts,Plain",2.7,0,71.86,0,6.900000095,446,0,0,0.455,1.694,8.5,0,0.13,14.8,0.610000014,0.041,1.3,9.46,3.05,2.43,15.64,9,0.115,1.67,113,275,278,549,1.78,0,0,0,0.229,0,1.98,9.3
Crisped Rice Bar,"Crisped Rice Bar,Choc Chip",1.3,0,73,0,2.200000048,404,0,0,0.999,7.05,5.1,0,0.6,9.7,0,0.53,7,3.99,3.65,5.24,13.5,21,0.31,6.3,48,134,168,278,0.86,1764,0,0,0.705,0,0,0
Fruit Leather,"Fruit Leather,Pieces",1.2,34,82.82,0,0,359,51,0,0.184,0.1,1,0,0.1,2.7,57.58000183,0.043,12.3,1.48,0.55,0.65,2.68,18,0.171,0.75,14,24,164,403,0.19,58,6,0,0.3,56,0.56,18.2
Fruit Leather,"Fruit Leather,Rolls",0.9,34,85.8,0,0,371,41,0,0.184,0.1,0.1,0,0.02,0.4,49.15999985,0.084,10.2,1.48,0.552,0.672,3,32,0.171,1.01,20,31,294,317,0.19,57,6,0,0.3,120,0.56,18.2
Granola Bars,"Granola Bars,Hard,Plain",1.9,0,64.4,0,5.300000191,471,0,0,1.777,1.581,10.1,0,0.119,16.2,0,0.264,3.9,4.38,12.05,2.37,19.8,61,0.392,2.95,97,277,336,294,2.03,151,0,0,0.085,0.9,0,0
Granola Bars,"Granola Bars,Hard,Almond",1.6,0,62,0,4.800000191,495,0,0,1.365,0.61,7.7,0,0.07,15,0,0.28,3.1,7.74,3.76,12.51,25.5,32,0.127,2.5,81,228,273,256,1.58,37,2,0,0.047,0,0,0
Granola Bars,"Granola Bars,Hard,Choc Chip",1.8,0,72.1,0,4.400000095,438,0,0,1.507,0.555,7.3,0,0.1,12.5,0,0.18,2.4,2.63,1.27,11.41,16.3,77,0.261,3.05,72,204,251,344,1.93,42,2,0.01,0.058,0.1,0,0
Granola Bars,"Granola Bars,Hard,Peanut",1.5,0,63.7,0,4.300000191,479,74,0,1.407,1.46,11,0,0.08,15,33.95999908,0.19,2.3,5.76,11.88,2.52,21.4,39,0.279,2.5,110,300,305,278,2.09,0,0,0,0.07,0,5.52,3.6
Granola Bars,"Granola Bars,Soft,Uncoated,Pln",1.7,0,67.3,1,4.599999905,443,0,0,1.53,0.515,7.4,0,0.165,16.2,0,0.295,6.4,3.81,5.32,7.24,17.2,105,0.27,2.56,74,230,325,278,1.5,0,0,0.39,0.1,0,0,0
Granola Bars,"Granola Bars,Soft,Uncoated,Pnut Butter",2.1,0,64.4,1,4.300000191,426,0,0,1.4,3.142,10.5,1,0.148,18.9,0,0.228,7.3,6.59,4.27,3.65,15.8,91,0.66,2.13,86,250,291,409,1.86,14,2,0.2,0.103,0,0,0
Granola Bars,"Granola Bars,Soft,Uncoated,Raisin",1.8,0,66.4,1,4.199999809,448,0,0,1.26,1.101,7.6,0,0.163,15.7,0,0.231,6.4,2.84,3.21,9.57,17.8,101,0.28,2.44,72,220,362,282,1.3,0,0,0.18,0.103,0,0,0
